asset,model_name,strategy,coverage,n_active,mean_advantage_active_rows,mean_advantage_overall,win_rate_overall,false_positive_loss_mean_active_negative_advantage_abs,false_negative_cost_mean_inactive_positive_advantage
GLD,CP_REPO_OPS_HG,top_30pct_gate,0.30000816570946404,11022,0.11784019122824001,0.03535301961723677,0.1252075451155448,10.402743611162819,5.403527701328947
GLD,CP_REPO_OPS_HG,condition_entry_with_recent_spike,0.11625248373662865,4271,0.21751165195513097,0.025286269781441096,0.051988350254497946,10.466373182697161,6.690640654869415
GLD,CP_REPO_OPS_HG,condition_cluster_entry_loose,0.19989656768012193,7344,0.26345029672019876,0.05266281006867742,0.08737309126541278,10.665958871094345,6.123709752400069
GOOGL,RAW_PM,top_5pct_gate,0.050001360951577346,1837,-0.6495184779788763,-0.032476807862140945,0.023326710035656933,17.475080177484813,10.623363964966584
GOOGL,RAW_PM,top_10pct_gate,0.10000272190315469,3674,-0.7252647709928376,-0.0725284511997519,0.04668063910286072,15.603204102064204,10.567580297944032
GOOGL,RAW_PM,top_20pct_gate,0.20000544380630939,7348,-0.44988346268645496,-0.08997914161572364,0.09507607719317347,13.475838165575801,10.588617900194865
GOOGL,RAW_PM,top_30pct_gate,0.30000816570946404,11022,-0.533833710681239,-0.16015447233535526,0.14009635537167586,12.417230538676,10.816207401058868
GOOGL,RAW_PM,condition_entry_with_recent_spike,0.12036255750020414,4422,-0.6183910877433044,-0.07443113285611729,0.05658836658591687,19.871084021092706,9.781041367147903
GOOGL,RAW_PM,condition_cluster_entry_loose,0.19989656768012193,7344,-0.6693536481626522,-0.13380149683188217,0.09298021176406543,17.200206019254505,9.5286060073012
GOOGL,RAW_CP_REPO_PLUS_PM,top_5pct_gate,0.050001360951577346,1837,0.7316076815299191,0.03658137975912414,0.024524347423718663,4.013509746120266,4.751248130963725
GOOGL,RAW_CP_REPO_PLUS_PM,top_10pct_gate,0.10000272190315469,3674,0.48247461576604406,0.04824877482578312,0.04959307547837448,3.7157672666643657,4.848993159412094
GOOGL,RAW_CP_REPO_PLUS_PM,top_20pct_gate,0.20000544380630939,7348,0.1864810278937428,0.03729722074534479,0.09439560140450202,3.4600384782153855,5.05642747746509
GOOGL,RAW_CP_REPO_PLUS_PM,top_30pct_gate,0.30000816570946404,11022,0.11057682783642042,0.0331739512891757,0.13933422248836386,3.519639685536176,5.272163781466133
GOOGL,RAW_CP_REPO_PLUS_PM,condition_entry_with_recent_spike,0.12036255750020414,4422,0.43135738340252167,0.05191927786292362,0.05862979395193119,4.131059209915519,4.784116053571311
GOOGL,RAW_CP_REPO_PLUS_PM,condition_cluster_entry_loose,0.19989656768012193,7344,0.12906342511194666,0.025799335692918594,0.09191866953373799,4.351095571044679,4.772973575415172
GOOGL,CP_REPO_OPS_C,top_5pct_gate,0.050001360951577346,1837,1.4641918403319285,0.07321158471079105,0.024850975802280954,5.602495314472282,7.044450576829652
GOOGL,CP_REPO_OPS_C,top_10pct_gate,0.10000272190315469,3674,0.7614822122373588,0.07615029390457159,0.04790549552246931,5.1958777236306215,7.173366385679954
GOOGL,CP_REPO_OPS_C,top_20pct_gate,0.20000544380630939,7348,0.3175923237053979,0.06352019365217518,0.09262636435395628,4.747168594386711,7.52296015605286
GOOGL,CP_REPO_OPS_C,top_30pct_gate,0.30000816570946404,11022,0.10649769937272342,0.03195017944108868,0.13663953836522497,4.957202759486982,7.878503543774844
GOOGL,CP_REPO_OPS_C,condition_entry_with_recent_spike,0.12036255750020414,4422,0.5172313624126995,0.06225528959930748,0.058330384604915755,6.225419606415213,7.126766918202865
GOOGL,CP_REPO_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,0.4706066611361524,0.0940726562885191,0.0960831813604072,6.549498127169092,7.073696372577237
GOOGL,CP_REPO_GATED_RIDGE_OPS_C,top_5pct_gate,0.050001360951577346,1837,0.6697212833747468,0.033486975626974336,0.023272271972563215,6.975951624828475,5.302100087209708
GOOGL,CP_REPO_GATED_RIDGE_OPS_C,top_10pct_gate,0.10000272190315469,3674,0.275068781239282,0.027507626834511616,0.04485696398922126,7.589489720993738,5.106769045108632
GOOGL,CP_REPO_GATED_RIDGE_OPS_C,top_20pct_gate,0.20000544380630939,7348,-0.032043126804950965,-0.00640879979756606,0.08941451863142709,7.852665935103046,4.7141834310482915
GOOGL,CP_REPO_GATED_RIDGE_OPS_C,top_30pct_gate,0.30000816570946404,11022,-0.23539280881500588,-0.07061976479378847,0.13179455074988433,7.753025196242297,4.370846307096058
GOOGL,CP_REPO_GATED_RIDGE_OPS_C,condition_entry_with_recent_spike,0.12036255750020414,4422,0.1955399742875935,0.023535691398778917,0.05647949045972944,8.002098544519686,5.04856711775908
GOOGL,CP_REPO_GATED_RIDGE_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,0.036345586496396055,0.00726535799095057,0.09186423147064428,8.586049835512824,4.566044426546683
GOOGL,CP_REPO_OPS_HG,top_5pct_gate,0.050001360951577346,1837,0.7855926875164515,0.039280703529429806,0.022700672310079207,9.449738569143074,7.262217462811274
GOOGL,CP_REPO_OPS_HG,top_10pct_gate,0.10000272190315469,3674,0.12692060454510914,0.012692405920104842,0.0442581452951904,10.711226717371538,6.996226927633283
GOOGL,CP_REPO_OPS_HG,top_20pct_gate,0.20000544380630939,7348,-0.38807381903271804,-0.07761687640524816,0.08544054002558589,10.807397679218719,6.443418343182623
GOOGL,CP_REPO_OPS_HG,top_30pct_gate,0.30000816570946404,11022,-0.723114932857995,-0.21694038460384932,0.12626908734587222,10.848684244586906,5.944555127112938
GOOGL,CP_REPO_OPS_HG,condition_entry_with_recent_spike,0.12036255750020414,4422,0.19659447749855744,0.023662614102142713,0.055799014671058,10.126223069777648,7.021709628654447
GOOGL,CP_REPO_OPS_HG,condition_cluster_entry_loose,0.19989656768012193,7344,-0.35968085732329264,-0.07189896883916985,0.09055771795639511,11.908785452639453,6.377133026404457
HYG,RAW_PM,top_5pct_gate,0.050001360951577346,1837,-0.5731064070897756,-0.028656100324557485,0.013800048994256785,15.975628724142421,9.927728777795332
HYG,RAW_PM,top_10pct_gate,0.10000272190315469,3674,-0.6392746475723533,-0.06392920480091527,0.02300008165709464,14.028349082683944,10.125865795084389
HYG,RAW_PM,top_20pct_gate,0.20000544380630939,7348,-0.43536835430840864,-0.08707604092267582,0.042407251150004086,10.067100828573473,10.81637774461683
HYG,RAW_PM,top_30pct_gate,0.30000816570946404,11022,-0.5276213269330808,-0.15829070648238705,0.05887476523585291,9.336085290385814,11.465476425668676
HYG,RAW_PM,condition_entry_with_recent_spike,0.11031873485941371,4053,-2.6571764901589643,-0.29313634869251437,0.03557527423174284,22.34052688726223,8.940748456142
HYG,RAW_PM,condition_cluster_entry_loose,0.19989656768012193,7344,-1.8227419357466967,-0.36435985672238613,0.06739432211001932,18.926644825900713,8.021584518940895
HYG,RAW_CP_REPO_PLUS_PM,top_5pct_gate,0.050001360951577346,1837,2.01807436617178,0.10090646481008085,0.017801246631644847,5.439840460665162,4.52152077792149
HYG,RAW_CP_REPO_PLUS_PM,top_10pct_gate,0.10000272190315469,3674,1.0944592672049047,0.10944890573262255,0.029069925692043877,3.8255055653222887,4.657499414594812
HYG,RAW_CP_REPO_PLUS_PM,top_20pct_gate,0.20000544380630939,7348,0.5738400810162413,0.11477114007750183,0.046163477503470426,2.4515769505464995,4.998471183465432
HYG,RAW_CP_REPO_PLUS_PM,top_30pct_gate,0.30000816570946404,11022,0.4039338744560842,0.12118346074348676,0.06222270611611639,1.9533350298296017,5.344403385386482
HYG,RAW_CP_REPO_PLUS_PM,condition_entry_with_recent_spike,0.11031873485941371,4053,1.1582934346658287,0.1277814663082992,0.04267944146547266,5.624323022000391,4.285652746373819
HYG,RAW_CP_REPO_PLUS_PM,condition_cluster_entry_loose,0.19989656768012193,7344,0.5882190394650272,0.11758296703315713,0.07575056479490459,5.905767008080929,3.963811185803124
HYG,CP_REPO_OPS_C,top_5pct_gate,0.050001360951577346,1837,1.327821089370598,0.0663928615687359,0.015732600234083672,7.975747502277549,4.44579243697281
HYG,CP_REPO_OPS_C,top_10pct_gate,0.10000272190315469,3674,0.65475048116086,0.0654768302834862,0.025858079969514686,5.633620479939379,4.563113659659883
HYG,CP_REPO_OPS_C,top_20pct_gate,0.20000544380630939,7348,0.3547224856349987,0.07094642816750511,0.04327826015950353,3.775456990109075,4.899253556554004
HYG,CP_REPO_OPS_C,top_30pct_gate,0.30000816570946404,11022,0.2558720202439802,0.07676369544977138,0.059718555213805494,3.045763158074309,5.247159555553213
HYG,CP_REPO_OPS_C,condition_entry_with_recent_spike,0.11031873485941371,4053,0.5656024449475837,0.06239654616000862,0.03900487220664689,6.841510965026146,4.234832235038147
HYG,CP_REPO_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,0.04870262694242034,0.009735487962795261,0.07120498652657939,7.177597962432244,3.8308879010727366
HYG,CP_REPO_GATED_RIDGE_OPS_C,top_5pct_gate,0.050001360951577346,1837,0.6407993162435149,0.03204083790901595,0.015133781540052805,9.77888360818054,4.086930133561783
HYG,CP_REPO_GATED_RIDGE_OPS_C,top_10pct_gate,0.10000272190315469,3674,0.24956242410837334,0.02495692169558681,0.025068728054655817,7.19287428147671,4.160058472906067
HYG,CP_REPO_GATED_RIDGE_OPS_C,top_20pct_gate,0.20000544380630939,7348,0.13411792385397703,0.026824314882795484,0.04178121342442636,4.841542838062245,4.457424997263125
HYG,CP_REPO_GATED_RIDGE_OPS_C,top_30pct_gate,0.30000816570946404,11022,0.09732445287687527,0.029198130586268523,0.05688777593293231,3.8225866432401077,4.745939355002611
HYG,CP_REPO_GATED_RIDGE_OPS_C,condition_entry_with_recent_spike,0.11031873485941371,4053,0.14311274205745303,0.01578801664603983,0.038787119954272024,8.94016988047625,3.625689061781657
HYG,CP_REPO_GATED_RIDGE_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,-0.2619831518700712,-0.05236953284884735,0.07096001524265767,8.758029090068073,2.978901613766706
HYG,CP_REPO_OPS_HG,top_5pct_gate,0.050001360951577346,1837,1.8705722239086522,0.09353115695365127,0.016494733117395684,11.710522039122035,5.50180029162907
HYG,CP_REPO_OPS_HG,top_10pct_gate,0.10000272190315469,3674,0.949572096747683,0.09495979431805403,0.026048613190342688,8.248739432991531,5.57088931287986
HYG,CP_REPO_OPS_HG,top_20pct_gate,0.20000544380630939,7348,0.4868995452961158,0.09738255964603985,0.04039304281553662,5.103335126329813,5.904419729738077
HYG,CP_REPO_OPS_HG,top_30pct_gate,0.30000816570946404,11022,0.33480163082368775,0.10044322313995172,0.05264160701162253,3.901552894601231,6.188405915145308
HYG,CP_REPO_OPS_HG,condition_entry_with_recent_spike,0.11031873485941371,4053,0.5866705783563916,0.06472075598351766,0.03889599608045946,10.399838836495933,4.994937073005463
HYG,CP_REPO_OPS_HG,condition_cluster_entry_loose,0.19989656768012193,7344,0.19086771479356704,0.038153801068182495,0.07349138517651542,11.043454188120585,3.9203425716581126
QQQ,RAW_PM,top_5pct_gate,0.050001360951577346,1837,0.6097283732566867,0.03048724847362568,0.028198916682544435,16.712521741698215,11.752063393956973
QQQ,RAW_PM,top_10pct_gate,0.10000272190315469,3674,0.3444124981092721,0.03444218726839232,0.05500966275619913,15.393512483086207,11.737838181466584
QQQ,RAW_PM,top_20pct_gate,0.20000544380630939,7348,0.20787199456529393,0.04157553052793434,0.10675304172677536,13.718377457200747,11.835339173261003
QQQ,RAW_PM,top_30pct_gate,0.30000816570946404,11022,0.3205424534029354,0.09616535347742598,0.15789760200332073,12.516184553617439,12.051304660063915
QQQ,RAW_PM,condition_entry_with_recent_spike,0.12224067067693732,4491,1.5536790198990014,0.18992276540914058,0.06910912109747135,19.445761907464707,10.9044595414619
QQQ,RAW_PM,condition_cluster_entry_loose,0.19989656768012193,7344,0.06125694096934112,0.012245052246355132,0.10438498598219875,17.400791717976926,10.751202820929553
QQQ,RAW_CP_REPO_PLUS_PM,top_5pct_gate,0.050001360951577346,1837,2.1357247185806303,0.10678914254695604,0.028824954408122157,6.591645072631234,6.143943379291938
QQQ,RAW_CP_REPO_PLUS_PM,top_10pct_gate,0.10000272190315469,3674,1.232540756550754,0.12325743051164895,0.05511853888238656,5.7115864389715325,6.218905706633627
QQQ,RAW_CP_REPO_PLUS_PM,top_20pct_gate,0.20000544380630939,7348,0.6811210278800178,0.13622791346695257,0.10509268080241704,4.969534956754373,6.451819725632895
QQQ,RAW_CP_REPO_PLUS_PM,top_30pct_gate,0.30000816570946404,11022,0.523288975344839,0.15699096562919013,0.15678162170989957,4.787471262939004,6.765989701663496
QQQ,RAW_CP_REPO_PLUS_PM,condition_entry_with_recent_spike,0.12224067067693732,4491,1.0708127513952266,0.13089686889996902,0.06649609406897303,6.109418918733211,6.171377538207494
QQQ,RAW_CP_REPO_PLUS_PM,condition_cluster_entry_loose,0.19989656768012193,7344,0.35915498357227,0.07179384848130738,0.10253409183701244,6.408776977574485,6.182999768395615
QQQ,CP_REPO_OPS_C,top_5pct_gate,0.050001360951577346,1837,1.1277535282226825,0.05638921122907721,0.027545659925419852,9.316945910986322,8.411338092290565
QQQ,CP_REPO_OPS_C,top_10pct_gate,0.10000272190315469,3674,0.4841460682827095,0.04841592462698153,0.05353983505266883,8.260258527446366,8.541941415530376
QQQ,CP_REPO_OPS_C,top_20pct_gate,0.20000544380630939,7348,-0.15208810755938967,-0.030418449450077472,0.10223468248999701,7.54873378429052,8.929705243080079
QQQ,CP_REPO_OPS_C,top_30pct_gate,0.30000816570946404,11022,-0.3567275783419808,-0.10702118643635679,0.15237213859930865,7.399688708582308,9.450174446715256
QQQ,CP_REPO_OPS_C,condition_entry_with_recent_spike,0.12224067067693732,4491,0.2752853009513882,0.03365105981580023,0.06597893246958274,9.346632574437926,8.498856521116094
QQQ,CP_REPO_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,-0.5080647050414092,-0.10156039069719125,0.10092816897574784,9.724967479053028,8.512102165061005
QQQ,CP_REPO_GATED_RIDGE_OPS_C,top_5pct_gate,0.050001360951577346,1837,0.19142647919150863,0.009571584481744232,0.02637524156890498,7.953347758275157,5.366129229431908
QQQ,CP_REPO_GATED_RIDGE_OPS_C,top_10pct_gate,0.10000272190315469,3674,0.3180686132321218,0.031807727075173944,0.051008465118811075,7.423500796299563,5.235066130562928
QQQ,CP_REPO_GATED_RIDGE_OPS_C,top_20pct_gate,0.20000544380630939,7348,0.00833998951117225,0.0016680433035219668,0.09747135196929693,7.245496502183803,5.009871530698869
QQQ,CP_REPO_GATED_RIDGE_OPS_C,top_30pct_gate,0.30000816570946404,11022,-0.05132505087230501,-0.015397934367145162,0.1459756661857971,7.102729322463393,4.7870979867963115
QQQ,CP_REPO_GATED_RIDGE_OPS_C,condition_entry_with_recent_spike,0.12224067067693732,4491,0.648114254689862,0.07922592116857208,0.06472685701842729,7.0269958363290135,5.201730147927458
QQQ,CP_REPO_GATED_RIDGE_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,0.08619401590150533,0.017229887933276764,0.1007648547864667,7.812562425262236,4.930936628931505
QQQ,CP_REPO_OPS_HG,top_5pct_gate,0.050001360951577346,1837,5.1158255651762214,0.2557982406496834,0.029859277606902747,15.304168934938966,7.9669546539182505
QQQ,CP_REPO_OPS_HG,top_10pct_gate,0.10000272190315469,3674,3.1505130510792876,0.3150598804993413,0.05661558561746373,12.63779508287328,7.786197714597548
QQQ,CP_REPO_OPS_HG,top_20pct_gate,0.20000544380630939,7348,1.2159385231610256,0.24319432396600932,0.10283350118402787,10.96162400714143,7.608285506208505
QQQ,CP_REPO_OPS_HG,top_30pct_gate,0.30000816570946404,11022,0.5760351070229685,0.1728152358422156,0.14818040774109256,10.446216947329361,7.339405770143827
QQQ,CP_REPO_OPS_HG,condition_entry_with_recent_spike,0.12224067067693732,4491,2.2158427399848772,0.27086610265037375,0.0665777511636136,11.51192617320736,7.857277191605754
QQQ,CP_REPO_OPS_HG,condition_cluster_entry_loose,0.19989656768012193,7344,1.4790874259150206,0.29566449973923936,0.10574593755954163,11.90221388411919,7.3810603279561215
SPY,RAW_PM,top_5pct_gate,0.050001360951577346,1837,1.4924130533026503,0.07462268376703145,0.02760009798851357,15.609612946994021,11.548969480823557
SPY,RAW_PM,top_10pct_gate,0.10000272190315469,3674,0.8497968442667931,0.08498199749139058,0.05324042570565339,13.751714985056514,11.568724423161525
SPY,RAW_PM,top_20pct_gate,0.20000544380630939,7348,0.2610286880166146,0.05220715859294167,0.10324178665723073,12.59314720321813,11.738542737921975
SPY,RAW_PM,top_30pct_gate,0.30000816570946404,11022,0.2571976001033545,0.07716138023188367,0.15370587114510464,11.821364970727412,11.996838412976803
SPY,RAW_PM,condition_entry_with_recent_spike,0.12044421459484471,4425,1.2843915833068411,0.15469753548362156,0.06742154114156618,18.243804742451932,11.007072558323086
SPY,RAW_PM,condition_cluster_entry_loose,0.19989656768012193,7344,-0.045688841753124584,-0.009133042647729845,0.10302403440485587,16.765858311290096,10.831012021209279
SPY,RAW_CP_REPO_PLUS_PM,top_5pct_gate,0.050001360951577346,1837,2.900722222423804,0.14504005886367424,0.028824954408122157,8.020827103995417,7.760313166063216
SPY,RAW_CP_REPO_PLUS_PM,top_10pct_gate,0.10000272190315469,3674,1.795493303524915,0.17955421751137854,0.05549960532404257,6.91182148835286,7.860770877729745
SPY,RAW_CP_REPO_PLUS_PM,top_20pct_gate,0.20000544380630939,7348,1.0062961724695154,0.20126471257535586,0.10751517461008737,6.238477478513363,8.201493809853025
SPY,RAW_CP_REPO_PLUS_PM,top_30pct_gate,0.30000816570946404,11022,0.6764717135280913,0.20294703792990068,0.15634611720514985,6.0529464860618765,8.562442334832088
SPY,RAW_CP_REPO_PLUS_PM,condition_entry_with_recent_spike,0.12044421459484471,4425,1.4785675770095645,0.17808491053831957,0.06499904733389586,7.467498847172808,7.788039815007371
SPY,RAW_CP_REPO_PLUS_PM,condition_cluster_entry_loose,0.19989656768012193,7344,0.5878987382170106,0.11751893991305493,0.10062875962873241,7.507443898988599,7.8552549260915905
SPY,CP_REPO_OPS_C,top_5pct_gate,0.050001360951577346,1837,1.539708036573875,0.07698749729677477,0.028198916682544435,7.55223495698468,7.0054958442125415
SPY,CP_REPO_OPS_C,top_10pct_gate,0.10000272190315469,3674,0.8170718614808518,0.08170941013856256,0.05364871117885626,6.0548791077330515,7.1509186534324956
SPY,CP_REPO_OPS_C,top_20pct_gate,0.20000544380630939,7348,0.2615395645010435,0.05230933667094008,0.10245243474237187,5.47482879741963,7.502243780715954
SPY,CP_REPO_OPS_C,top_30pct_gate,0.30000816570946404,11022,0.03730303701511676,0.011191215710297419,0.15052124445412232,5.4355868486639025,7.907416830301959
SPY,CP_REPO_OPS_C,condition_entry_with_recent_spike,0.12044421459484471,4425,0.2834188977475735,0.0341361665405431,0.06361087672500612,7.206086053579535,7.133624446600325
SPY,CP_REPO_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,-0.13998125153646912,-0.027981771721707977,0.10027491221862327,7.506039406791982,7.147541121119711
SPY,CP_REPO_GATED_RIDGE_OPS_C,top_5pct_gate,0.050001360951577346,1837,0.051050500861729145,0.002552594520346131,0.024660442581452953,8.00386851468366,5.804208688233892
SPY,CP_REPO_GATED_RIDGE_OPS_C,top_10pct_gate,0.10000272190315469,3674,-0.04807615390424929,-0.004807746249059906,0.04809602874329731,8.07800399563344,5.664456579591396
SPY,CP_REPO_GATED_RIDGE_OPS_C,top_20pct_gate,0.20000544380630939,7348,-0.19311540705951663,-0.0386241326947747,0.09510329622472033,7.985086548140182,5.40323831632689
SPY,CP_REPO_GATED_RIDGE_OPS_C,top_30pct_gate,0.30000816570946404,11022,-0.30320231626173133,-0.09096317074054285,0.139878603119301,7.712555529434113,5.151412630365924
SPY,CP_REPO_GATED_RIDGE_OPS_C,condition_entry_with_recent_spike,0.12044421459484471,4425,-0.024337759744087938,-0.0029313423573747006,0.05958246005607121,7.7877882777467535,5.675635940826272
SPY,CP_REPO_GATED_RIDGE_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,-0.4233888919614253,-0.08463398629697891,0.09564767685565748,8.397416152444476,5.445443416462862
SPY,CP_REPO_OPS_HG,top_5pct_gate,0.050001360951577346,1837,4.248501718133198,0.21243086791177454,0.02912436375513759,18.305434614640216,8.333837356275792
SPY,CP_REPO_OPS_HG,top_10pct_gate,0.10000272190315469,3674,2.1850938396928674,0.21851533158310227,0.05454693921990256,15.172124872916864,8.126637814925953
SPY,CP_REPO_OPS_HG,top_20pct_gate,0.20000544380630939,7348,0.6539817916940861,0.130799918489021,0.10041100737635755,12.535394650666914,7.915981565347219
SPY,CP_REPO_OPS_HG,top_30pct_gate,0.30000816570946404,11022,0.12392172188875138,0.037177528475402635,0.14385258172514223,11.577669403931191,7.612702399282995
SPY,CP_REPO_OPS_HG,condition_entry_with_recent_spike,0.12044421459484471,4425,0.9905651479458188,0.11930784124936031,0.06252211546313183,13.57044646760975,8.269210174723492
SPY,CP_REPO_OPS_HG,condition_cluster_entry_loose,0.19989656768012193,7344,0.47971134443718844,0.09589265123021071,0.10120035929121642,13.428324071997698,7.832978595010331
TLT,RAW_PM,top_5pct_gate,0.050001360951577346,1837,1.6371920619546732,0.0818618312368528,0.025531451590952395,12.892221387282525,10.169534957847505
TLT,RAW_PM,top_10pct_gate,0.10000272190315469,3674,0.7304325088949947,0.07304523905604972,0.04839543809031275,11.416976574111475,10.194093088340129
TLT,RAW_PM,top_20pct_gate,0.20000544380630939,7348,0.29563182344823097,0.059127974052031934,0.09529382944554833,10.374205560410038,10.395818188548136
TLT,RAW_PM,top_30pct_gate,0.30000816570946404,11022,0.24884708700085628,0.07465615811327031,0.14189281145376847,9.65635873812017,10.714503006301502
TLT,RAW_PM,condition_entry_with_recent_spike,0.11946432945915784,4389,1.8832821417070909,0.22498503824144434,0.060507907128664364,14.026127951834855,9.544447328429934
TLT,RAW_PM,condition_cluster_entry_loose,0.19989656768012193,7344,0.5942455263787144,0.1187876410823724,0.09534826750864205,13.075233426048037,9.480563721182373
TLT,RAW_CP_REPO_PLUS_PM,top_5pct_gate,0.050001360951577346,1837,2.0209240199405474,0.10104895137676,0.027055717357576416,5.1682128238549,5.702621221372595
TLT,RAW_CP_REPO_PLUS_PM,top_10pct_gate,0.10000272190315469,3674,1.111291888849051,0.11113221371380312,0.050028579983124204,4.221153481536706,5.80898824664822
TLT,RAW_CP_REPO_PLUS_PM,top_20pct_gate,0.20000544380630939,7348,0.5676256384551217,0.11352821773505632,0.09611040039195405,3.8182933422207976,6.108174359219551
TLT,RAW_CP_REPO_PLUS_PM,top_30pct_gate,0.30000816570946404,11022,0.36331382714476346,0.10899711485858576,0.14066795503415988,3.850616825056681,6.405097381254975
TLT,RAW_CP_REPO_PLUS_PM,condition_entry_with_recent_spike,0.11946432945915784,4389,1.0198171824002105,0.12183177586636883,0.059691336182258636,4.960658797452298,5.725635537780041
TLT,RAW_CP_REPO_PLUS_PM,condition_cluster_entry_loose,0.19989656768012193,7344,0.49706820307510774,0.09936222769763986,0.09532104847709519,5.26321994184568,5.759312336299748
TLT,CP_REPO_OPS_C,top_5pct_gate,0.050001360951577346,1837,-0.020268920278396954,-0.0010134735989388755,0.023979966792781512,6.689845648702238,5.089570409766494
TLT,CP_REPO_OPS_C,top_10pct_gate,0.10000272190315469,3674,-0.12186588190934185,-0.012186919898062603,0.04561909687253327,5.095144257475929,5.16887314462174
TLT,CP_REPO_OPS_C,top_20pct_gate,0.20000544380630939,7348,-0.12364583787329005,-0.024729840678650347,0.09110209858733226,4.182504496110017,5.4343662976988405
TLT,CP_REPO_OPS_C,top_30pct_gate,0.30000816570946404,11022,-0.19723389385849166,-0.05917177871222119,0.13492473937777294,4.0519518151763085,5.720521357771515
TLT,CP_REPO_OPS_C,condition_entry_with_recent_spike,0.11946432945915784,4389,0.039352238970658954,0.004701188841346315,0.05748659462696317,5.122503417702046,5.185750968144427
TLT,CP_REPO_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,-0.40674197226080766,-0.08130632418637883,0.08955061378916138,5.722937704858161,5.1349893627721395
TLT,CP_REPO_GATED_RIDGE_OPS_C,top_5pct_gate,0.050001360951577346,1837,0.41117771280456344,0.020559445233184984,0.023979966792781512,6.763031846016802,4.138806935766928
TLT,CP_REPO_GATED_RIDGE_OPS_C,top_10pct_gate,0.10000272190315469,3674,0.018411829299440706,0.001841233045160322,0.04668063910286072,6.8810226398632235,4.02123192502543
TLT,CP_REPO_GATED_RIDGE_OPS_C,top_20pct_gate,0.20000544380630939,7348,-0.07173372010389971,-0.014347134525258043,0.09036718473556711,6.557016506429841,3.7082601949148146
TLT,CP_REPO_GATED_RIDGE_OPS_C,top_30pct_gate,0.30000816570946404,11022,-0.1358347738806616,-0.0407515413514971,0.13522414872478838,6.390842688385127,3.4051045047316792
TLT,CP_REPO_GATED_RIDGE_OPS_C,condition_entry_with_recent_spike,0.11946432945915784,4389,0.30829872807225084,0.03683070082226269,0.057432156563869456,5.674350659454924,4.05636556013271
TLT,CP_REPO_GATED_RIDGE_OPS_C,condition_cluster_entry_loose,0.19989656768012193,7344,-0.18150473045542945,-0.03628217263574604,0.09082990827186369,6.7910788827562065,3.715785381619492
TLT,CP_REPO_OPS_HG,top_5pct_gate,0.050001360951577346,1837,3.712423016367255,0.18562620324632265,0.027681755083154142,12.103701162402078,6.678901080717777
TLT,CP_REPO_OPS_HG,top_10pct_gate,0.10000272190315469,3674,1.8113925564975462,0.18114418608486846,0.05024633223549906,10.486205878188132,6.525302319638998
TLT,CP_REPO_OPS_HG,top_20pct_gate,0.20000544380630939,7348,0.7198115286488214,0.14396622424430552,0.09420506818367402,9.761966024868265,6.183685755496715
TLT,CP_REPO_OPS_HG,top_30pct_gate,0.30000816570946404,11022,0.34716090117861553,0.104151105168641,0.13884427992052042,9.501739041221557,5.798372705487594
TLT,CP_REPO_OPS_HG,condition_entry_with_recent_spike,0.11946432945915784,4389,0.9743986712767525,0.1164058838899716,0.05952802199297749,10.22089534207743,6.609797899798314
TLT,CP_REPO_OPS_HG,condition_cluster_entry_loose,0.19989656768012193,7344,0.5350727495123169,0.10695920608667779,0.09597430523421976,10.745650117770063,6.117404533751274
