asset,model_name,condition,loss_variant,loss_metric,n_obs,cp_loss,model_loss,advantage_cp_minus_model
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,excluding_near_zero_actual_bottom_asset_decile,MAE,6912,0.0010679387096212333,0.001069530129991208,-1.5914203699747293e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,excluding_near_zero_actual_bottom_asset_decile,MSE,6912,4.192254103503141e-06,4.14622150553534e-06,4.6032597967800834e-08
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,excluding_near_zero_actual_bottom_asset_decile,RMSE,6912,0.0020474994758248755,0.00203622727256447,1.1272203260405574e-05
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,excluding_near_zero_actual_bottom_asset_decile,QLIKE,6912,222775.68210161277,2546823.8323721555,-2324048.1502705426
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,excluding_near_zero_actual_bottom_asset_decile,log_RV_MAE,6912,0.9375137023136498,0.9578501553727443,-0.020336453059094484
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,excluding_near_zero_actual_bottom_asset_decile,log_RV_MSE,6912,1.595409654349154,1.9828148427975338,-0.3874051884483798
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,excluding_near_zero_actual_bottom_asset_decile,winsorized_SMAPE_1_99,6912,77.41879815979674,77.75476555453227,-0.3359673947355333
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,high_vol_actual_top_asset_quintile,SMAPE,2371,68.38918900750276,67.90718088663495,0.4820081208678175
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,high_vol_actual_top_asset_quintile,MAE,2371,0.0018175080961378015,0.0018030579830744624,1.4450113063339126e-05
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,high_vol_actual_top_asset_quintile,MSE,2371,1.0495716833002033e-05,1.0341371276823445e-05,1.5434555617858845e-07
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,high_vol_actual_top_asset_quintile,RMSE,2371,0.003239709374774539,0.003215800254497074,2.390912027746498e-05
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,high_vol_actual_top_asset_quintile,QLIKE,2371,0.6788638561593331,5576345.508538528,-5576344.829674672
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,high_vol_actual_top_asset_quintile,log_RV_MAE,2371,0.7545384271864607,0.7682179510000949,-0.013679523813634242
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,high_vol_actual_top_asset_quintile,log_RV_MSE,2371,0.8024084495441947,1.2364184811000598,-0.43401003155586515
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,high_vol_actual_top_asset_quintile,winsorized_SMAPE_1_99,2371,68.28926370244109,67.76924239329662,0.5200213091444681
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,standard,SMAPE,11065,88.42572535478025,88.39238108649621,0.03334426828403991
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,standard,MAE,11065,0.0009032847440270987,0.0008997741208067649,3.510623220333818e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,standard,MSE,11065,3.4769344376656946e-06,3.4400882025184787e-06,3.684623514721593e-08
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,standard,RMSE,11065,0.0018646539726355918,0.001854747476752153,9.90649588343876e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,standard,QLIKE,11065,235333.96959098673,1292485.6578848897,-1057151.6882939031
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,standard,log_RV_MAE,11065,2.4471937402079846,2.4515670060343986,-0.004373265826413952
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,standard,log_RV_MSE,11065,33.158744230551804,33.254670792085456,-0.09592656153365198
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,standard,winsorized_SMAPE_1_99,11065,88.43340649832045,88.4000899362541,0.03331656206634648
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,excluding_near_zero_actual_bottom_asset_decile,SMAPE,10109,78.02857787085448,77.99205617717277,0.036521693681706324
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,excluding_near_zero_actual_bottom_asset_decile,MAE,10109,0.000909941932402334,0.0009077652090353184,2.1767233670155935e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,excluding_near_zero_actual_bottom_asset_decile,MSE,10109,3.719378372331034e-06,3.6850861000426317e-06,3.429227228840218e-08
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,excluding_near_zero_actual_bottom_asset_decile,RMSE,10109,0.0019285689959996333,0.0019196578080591946,8.911187940438721e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,excluding_near_zero_actual_bottom_asset_decile,QLIKE,10109,257587.6739534851,1414713.3514273006,-1157125.6774738156
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,excluding_near_zero_actual_bottom_asset_decile,log_RV_MAE,10109,0.9445818974432647,0.9536829971408725,-0.00910109969760775
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,excluding_near_zero_actual_bottom_asset_decile,log_RV_MSE,10109,1.6001708746409493,1.8427931086869547,-0.24262223404600536
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,excluding_near_zero_actual_bottom_asset_decile,winsorized_SMAPE_1_99,10109,77.99042122723638,77.94622303617538,0.04419819106099965
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,high_vol_actual_top_asset_quintile,SMAPE,2574,76.02914284244792,75.71762044189906,0.31152240054886704
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,high_vol_actual_top_asset_quintile,MAE,2574,0.0019840450116690805,0.001973480286157293,1.0564725511787599e-05
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,high_vol_actual_top_asset_quintile,MSE,2574,1.2875849493395335e-05,1.2749845753643593e-05,1.26003739751742e-07
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,high_vol_actual_top_asset_quintile,RMSE,2574,0.0035882933956681044,0.003570692615396009,1.7600780272095193e-05
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,high_vol_actual_top_asset_quintile,QLIKE,2574,0.9450066744171354,3306736.3338030335,-3306735.388796359
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,high_vol_actual_top_asset_quintile,log_RV_MAE,2574,0.8563469008506637,0.860687952390675,-0.004341051540011298
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,high_vol_actual_top_asset_quintile,log_RV_MSE,2574,1.0195527713654462,1.2169683988002327,-0.19741562743478647
AAPL,CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,high_vol_actual_top_asset_quintile,winsorized_SMAPE_1_99,2574,75.97758401752536,75.6493061049333,0.32827791259205696
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,standard,SMAPE,7344,85.8252708044714,85.8874793180033,-0.06220851353189971
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,standard,MAE,7344,0.0008605791539323112,0.0008570836880162141,3.495465916097105e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,standard,MSE,7344,5.543576526513115e-06,5.53510198949017e-06,8.474537022944709e-09
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,standard,RMSE,7344,0.0023544800968606882,0.0023526797464785065,1.8003503821817542e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,standard,QLIKE,7344,503936.79801850364,1188120.262728576,-684183.4647100724
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,standard,log_RV_MAE,7344,2.555305289994033,2.56509744868115,-0.009792158687117247
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,standard,log_RV_MSE,7344,36.291955426556484,36.45617955159006,-0.1642241250335772
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,standard,winsorized_SMAPE_1_99,7344,85.83065896509173,85.8939223979455,-0.06326343285377334
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,excluding_near_zero_actual_bottom_asset_decile,SMAPE,6659,74.20830000395549,74.28080046026557,-0.07250045631008106
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,excluding_near_zero_actual_bottom_asset_decile,MAE,6659,0.0008688040960289433,0.0008671311408244522,1.6729552044911136e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,excluding_near_zero_actual_bottom_asset_decile,MSE,6659,6.041334626808324e-06,6.0344490547772845e-06,6.8855720310391605e-09
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,excluding_near_zero_actual_bottom_asset_decile,RMSE,6659,0.0024579126564644896,0.0024565115621094243,1.4010943550652605e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,excluding_near_zero_actual_bottom_asset_decile,QLIKE,6659,555774.1085617631,1310338.3689369708,-754564.2603752078
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,excluding_near_zero_actual_bottom_asset_decile,log_RV_MAE,6659,0.9051889393202611,0.9229084804506281,-0.017719541130367
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,excluding_near_zero_actual_bottom_asset_decile,log_RV_MSE,6659,1.7365795292048887,2.128536108717612,-0.3919565795127231
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,excluding_near_zero_actual_bottom_asset_decile,winsorized_SMAPE_1_99,6659,74.1579392656249,74.21859022440582,-0.060650958780911424
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,high_vol_actual_top_asset_quintile,SMAPE,1715,69.37929107970665,70.51342824984152,-1.1341371701348777
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,high_vol_actual_top_asset_quintile,MAE,1715,0.0019103061028987707,0.0019196340464685709,-9.327943569800148e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,high_vol_actual_top_asset_quintile,MSE,1715,2.2148276190164054e-05,2.2132643799820652e-05,1.563239034340185e-08
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,high_vol_actual_top_asset_quintile,RMSE,1715,0.00470619551125578,0.00470453438714403,1.661124111749547e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,high_vol_actual_top_asset_quintile,QLIKE,1715,917015.8375054647,3384330.3428773396,-2467314.505371875
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,high_vol_actual_top_asset_quintile,log_RV_MAE,1715,0.789436717765294,0.8271206860771705,-0.03768396831187648
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,high_vol_actual_top_asset_quintile,log_RV_MSE,1715,1.1607411746071437,1.726274149007449,-0.5655329744003053
AAPL,CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,high_vol_actual_top_asset_quintile,winsorized_SMAPE_1_99,1715,69.30679194861251,70.43199168894989,-1.1251997403373792
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,standard,SMAPE,11539,87.96938718526175,88.07287929752421,-0.10349211226245814
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,standard,MAE,11539,0.0007536114650597728,0.0007517938384319825,1.8176266277902245e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,standard,MSE,11539,3.4376688673888694e-06,3.433774071172225e-06,3.894796216644608e-09
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,standard,RMSE,11539,0.0018540951613627789,0.0018530445410653853,1.0506202973935806e-06
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,standard,QLIKE,11539,233111.28000372637,729184.9927943782,-496073.7127906518
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,standard,log_RV_MAE,11539,2.810027751459412,2.8174472063286045,-0.007419454869192599
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,standard,log_RV_MSE,11539,41.35997296995231,41.463707454313834,-0.10373448436152444
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,standard,winsorized_SMAPE_1_99,11539,87.97525419779356,88.07975679092131,-0.1045025931277479
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,excluding_near_zero_actual_bottom_asset_decile,SMAPE,10262,74.24012933473887,74.35975421822523,-0.11962488348636668
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,excluding_near_zero_actual_bottom_asset_decile,MAE,10262,0.0007599883696843526,0.0007595298134123102,4.58556272042482e-07
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,excluding_near_zero_actual_bottom_asset_decile,MSE,10262,3.7965217343635235e-06,3.793259272665098e-06,3.262461698425382e-09
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,excluding_near_zero_actual_bottom_asset_decile,RMSE,10262,0.0019484665084018055,0.0019476291414602263,8.373669415791783e-07
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,excluding_near_zero_actual_bottom_asset_decile,QLIKE,10262,262117.43158750673,819922.4058058705,-557804.9742183639
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,excluding_near_zero_actual_bottom_asset_decile,log_RV_MAE,10262,0.8942345024268964,0.9099476502601571,-0.01571314783326072
AAPL,CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,excluding_near_zero_actual_bottom_asset_decile,log_RV_MSE,10262,1.5109149785814606,1.839938919876445,-0.32902394129498447
