model_name,family,tau,kappa,gamma,intercept,alpha,clip,tail_rule,selection_score,pooled_min_normalized_gain,worst_fold_metric_normalized_gain,positive_fold_metric_count,fold_metric_count,pooled_smape_gain,pooled_mae_gain,pooled_mse_gain,pooled_smape_normalized_gain,pooled_mae_normalized_gain,pooled_mse_normalized_gain
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.5,0.02,0.5,0.1,q90_zero,-0.008401688795386346,-0.006744146987963396,-0.017966052146775113,3,12,-0.20741175463766126,-3.8004430165785924e-06,-4.376821873098268e-10,-0.002085991107765667,-0.006744146987963396,-0.0004032043358389504
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,0.5,0.05,0.75,0.1,none,-0.008404338933664787,-0.007240201263977903,-0.015762049162155053,2,12,-0.2011799677267163,-4.079978147187094e-06,-4.757757868946233e-09,-0.0020233164917371252,-0.007240201263977903,-0.0043829716110266185
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-1.0,0.02,0.75,0.1,q90_half,-0.00841161473270657,-0.007960991634077196,-0.012231937948629208,1,12,-0.15691180641134395,-4.4861559385890246e-06,-4.736322415583772e-09,-0.0015781006888896838,-0.007960991634077196,-0.004363224707938009
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,-1.0,0.02,0.75,0.1,q90_half,-0.008412252467493138,-0.007909712777173453,-0.011486499814671326,1,12,-0.1476605307019554,-4.45725941928632e-06,-4.128282210302597e-09,-0.0014850583302298004,-0.007909712777173453,-0.0038030820879226598
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.25,0.02,0.5,0.2,q90_zero,-0.008429817272015316,-0.00715263706596815,-0.013994302950240104,3,12,-0.11623485287326218,-4.030634213043546e-06,-8.358750887953819e-10,-0.001169002547274384,-0.00715263706596815,-0.0007700301035634554
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,-1.0,0.05,0.75,0.1,q90_zero,-0.008452659593093695,-0.007223626911673152,-0.018938984345348825,1,12,-0.22155931404441276,-4.070638214118713e-06,-3.3671956358284042e-09,-0.0022282765976629282,-0.007223626911673152,-0.003101949129638527
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-1.0,0.02,0.35,0.1,q90_zero,-0.008456012382462364,-0.007596798616769568,-0.013402702448767878,1,12,-0.11938350461893776,-4.28092689898124e-06,-3.166119531097756e-09,-0.00120066931348252,-0.007596798616769568,-0.0029167125364855757
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.25,0.02,0.35,0.1,q90_zero,-0.008456809367510896,-0.007226574881048285,-0.013216502357037207,3,12,-0.1135371554707234,-4.072299445649521e-06,-8.06794689146359e-10,-0.0011418711399779691,-0.007226574881048285,-0.0007432404750010406
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.12,-1.0,-0.02,0.5,0.2,q90_zero,-0.008479952500053442,-0.0069067620155546855,-0.010475710262004908,1,12,-0.12752113801866471,-1.6534253491257188e-06,-7.49735664401151e-09,-0.0012825114971125747,-0.0029341167699357728,-0.0069067620155546855
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.5,0.0,0.75,0.2,q90_zero,-0.00848355952908383,-0.003730730836852286,-0.021270900815098713,1,12,-0.24669249592736264,-2.1023310999826374e-06,-2.8766733829332043e-09,-0.0024810471988724846,-0.003730730836852286,-0.0026500671364313656
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.25,0.02,0.2,0.1,q90_half,-0.008499642008295599,-0.007551089569442851,-0.012215396553885184,1,12,-0.1013603085132786,-4.255169063332445e-06,-1.8986409399586823e-09,-0.001019405590625536,-0.007551089569442851,-0.0017490779414579415
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.25,0.02,0.2,0.2,q90_half,-0.008509163174789579,-0.007559026099121473,-0.0122365042474574,1,12,-0.10126051431294059,-4.259641434537702e-06,-1.8990910198759675e-09,-0.0010184019357706057,-0.007559026099121473,-0.0017494925669085195
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.5,0.02,0.2,0.2,q90_zero,-0.008517482797381386,-0.007282303701089572,-0.013860324054958826,3,12,-0.1272554779916959,-4.103703595844657e-06,-1.0370126127790789e-09,-0.0012798396887817797,-0.007282303701089572,-0.0009553232777467784
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.5,0.02,0.35,0.1,q90_half,-0.008519245714516555,-0.007274289288462808,-0.016041560170030313,2,12,-0.16912458349457893,-4.099187336256346e-06,-1.934685072316357e-09,-0.001700927596367794,-0.007274289288462808,-0.001782282743639849
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.25,0.02,0.35,0.2,q90_half,-0.008520998344396022,-0.007514353122336247,-0.012655027369605656,2,12,-0.10735145891378295,-4.234467442488566e-06,-1.9201116073433083e-09,-0.0010796600659930065,-0.007514353122336247,-0.0017688572846294034
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-0.25,0.02,0.75,0.2,none,-0.008528619510607358,-0.007644077852698397,-0.011986700210424639,0,12,-0.11089085382916153,-4.307569562958698e-06,-3.2627132504691103e-09,-0.001115256632509927,-0.007644077852698397,-0.003005697209827493
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,-1.0,0.05,0.5,0.1,q90_zero,-0.008551689823010477,-0.008439862581190338,-0.009688390556744277,0,12,-0.23446004664681652,-4.7560079673254416e-06,-3.752131489769662e-09,-0.0023580224432601985,-0.008439862581190338,-0.003456562156691226
SPECTRAL_RANDOM_CAST_D,spectral_random,0.1,0.07,-1.0,0.02,0.35,0.1,q90_zero,-0.008553880223980242,-0.007631761667541296,-0.012742457779159133,1,12,-0.10945515272149464,-4.30062918043816e-06,-2.6792980966463164e-09,-0.0011008174328163787,-0.007631761667541296,-0.00246823983450831
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,0.25,0.02,0.5,0.2,none,-0.00856236983390514,-0.007970625236441197,-0.010508308340690727,2,12,-0.12482992200239096,-4.491584639489837e-06,-3.8750926748173214e-09,-0.0012554452747143758,-0.007970625236441197,-0.003569837232507862
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,0.25,0.02,0.5,0.2,none,-0.00856351859791508,-0.00790474337296744,-0.011252640768337424,2,12,-0.1260791447907934,-4.4544590744028225e-06,-3.688669669998976e-09,-0.0012680090160162036,-0.00790474337296744,-0.003398099460164677
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-1.0,0.02,0.75,0.1,none,-0.008579284327016006,-0.005197155258938457,-0.016249188518711318,2,12,-0.2004351052886193,-2.186648532359267e-06,-5.6415620551003315e-09,-0.002015825226716522,-0.003880357907989795,-0.005197155258938457
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.5,0.02,0.75,0.1,q90_half,-0.008590152748080275,-0.006886618603355811,-0.019227282590097677,1,12,-0.2363038100214112,-3.8807282263679304e-06,-2.2816694661587167e-09,-0.0023765656256895043,-0.006886618603355811,-0.0021019338880595164
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,-1.0,0.02,0.75,0.2,q90_zero,-0.008605874825292877,-0.009078146829286673,-0.012332349380655267,1,12,-0.34459269233822454,-3.210718593579299e-06,-9.854415758438198e-09,-0.0034656535897606543,-0.005697640521809442,-0.009078146829286673
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.25,0.02,0.35,0.2,q90_zero,-0.008613019957027174,-0.007368639477571906,-0.013302239371351643,3,12,-0.11023905111278509,-4.152355293294131e-06,-9.271727105945287e-10,-0.0011087012920339063,-0.007368639477571906,-0.0008541358726089351
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.12,0.5,-0.02,0.75,0.2,q90_zero,-0.008613861598066075,-0.003739342085643957,-0.01776266199805237,5,12,-0.2126565022843323,-7.985039511787355e-08,-4.059091824344994e-09,-0.0021387388267777516,-0.00014170000691306444,-0.003739342085643957
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.07,-0.5,0.02,0.75,0.2,q90_zero,-0.008618499666855033,-0.007265101811884421,-0.01700938105165589,1,12,-0.21497877752247518,-4.094010034921629e-06,-2.7018240236233685e-09,-0.0021620945208897517,-0.007265101811884421,-0.0024889913105548083
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.25,0.02,0.5,0.1,q90_half,-0.008628497925457891,-0.0075220115751029794,-0.014314017027372943,2,12,-0.1278766978991115,-4.238783112563236e-06,-1.956427924291413e-09,-0.0012860874504146715,-0.0075220115751029794,-0.0018023128304106436
SPECTRAL_RANDOM_CAST_D,spectral_random,1.0,0.12,0.5,0.02,0.5,0.2,none,-0.008629886836908547,-0.007992608425844913,-0.012851508982478345,2,12,-0.1888342193223025,-4.5039725454474894e-06,-5.575788487173165e-09,-0.0018991522589273263,-0.007992608425844913,-0.005136562919243678
SPECTRAL_RANDOM_CAST_D,spectral_random,0.5,0.07,0.5,0.02,0.35,0.2,q90_zero,-0.008650336951949996,-0.007285798210179243,-0.016653663131690404,2,12,-0.1595998649040382,-4.1056728119204505e-06,-1.278521025024957e-09,-0.0016051351552954566,-0.007285798210179243,-0.0011778071753841004
