asset,origin,Date,Actual,Predicted_CP_REPO_FRESH,Predicted_FULL_SMAPE_ACTION,Predicted_FULL_MEAN_ACTION,Predicted_FULL_MEDIAN_ACTION,Predicted_NO_Q_SMAPE_ACTION,selected_bandwidth,full_effective_neighbors,no_q_effective_neighbors,mean_quotient_distance_share
GLD,35846,2025-06-06 13:20:00,0.001617495176669542,0.000912947806331,0.000747639282635239,0.0009548995055340933,0.0006842954468110194,0.0007422348061610236,2.0,549.0110178649344,554.9503093734698,0.028440451799586458
GLD,36055,2025-06-11 11:15:00,0.0013042062494242794,0.0005083084024912,0.0005557099337229548,0.0008106587746692056,0.0004867680321975869,0.0005568384820998271,2.0,850.3716302360366,860.3274658731978,0.13491959569854103
GLD,36180,2025-06-12 15:10:00,0.0005134293986932039,0.0006548840028521,0.0005584481855956842,0.0009533551104064497,0.0004875115880554289,0.0005568384820998271,2.0,878.7855338263788,896.6162582351118,0.020642500522052614
GLD,36272,2025-06-16 09:50:00,6.352634757395622e-05,0.0007466981769491,0.0006804154036383866,0.0008865424175361357,0.0005728736315638169,0.0006822446111466147,2.0,481.1145284260959,481.6577363253286,0.013051518727868925
GLD,36347,2025-06-17 09:35:00,0.006909816360186747,0.0005528483230517,0.0005560189189674899,0.0007853348247750931,0.00047745720844297667,0.0005563282480066142,2.0,806.1428931055832,811.4569272102389,0.035950338010792934
GOOGL,901,2023-08-23 13:15:00,0.00023115152085042575,0.0009563588646516,0.0009587544597427652,0.0010306076396641264,0.0007140307336569516,0.0009269273025795028,2.0,497.33329228890454,508.09355968254965,0.11937720428211544
GOOGL,906,2023-08-23 13:40:00,0.001631476468340088,0.0012490863491765,0.0013299434778587197,0.0015498450847446761,0.0010063088668998584,0.0013299434778587197,2.0,176.55885114554917,178.04946930169973,0.03853647345609394
GOOGL,1046,2023-08-25 12:20:00,0.0005391458520092126,0.0009795870395325,0.0007674597460344376,0.0007819175253066422,0.0005151726134384311,0.0007659900795825346,2.0,442.59336299962047,443.66121410451535,0.16815496233605712
GOOGL,1053,2023-08-25 12:55:00,0.0003839508590075087,0.0008201095102486,0.0006967832124903281,0.0007474986074136478,0.00046948357669853255,0.0006946856826784851,2.0,438.3258680038337,437.2356713765939,0.18122287537649304
GOOGL,1133,2023-08-28 13:05:00,0.000686001780018273,0.0009747210866823,0.0007708317656016169,0.0008387051336325496,0.0005367892464309608,0.0007680491929019748,2.0,535.4857084333341,537.8399984258909,0.22120814826931307
GOOGL,1457,2023-09-01 14:05:00,0.001770564829937056,0.0018306492171758,0.0014179635944237545,0.0016383706976865445,0.0012268058585138018,0.0014179635944237545,2.0,137.50533060797028,140.97611436479824,0.011700079031927801
GOOGL,1941,2023-09-12 15:25:00,0.0006070259012215478,0.0011853079670456,0.001027296832347209,0.0012032460207051414,0.0007578628631019169,0.0010262425765067956,2.0,798.3594572940531,825.0139352020076,0.03901785723224108
GOOGL,2055,2023-09-14 11:55:00,0.0,0.0004838033649355,0.0007384433949501128,0.0007738458132484179,0.00043930297968175686,0.0007384433949501126,2.0,410.6503768213515,381.0276510524581,0.04621224675088133
GOOGL,2761,2023-09-27 12:15:00,0.0006203474144351085,0.0006429576341146,0.0006166178706242635,0.0007069127633272301,0.00036934441786456307,0.0006162853596181088,2.0,1063.3528812190302,1072.4786962834928,0.22046982789201922
GOOGL,2877,2023-09-28 15:25:00,0.002358850583938501,0.0011183991971719,0.0009762765590415844,0.001137028730068127,0.0007656828624129922,0.0009834454160927036,2.0,856.2220416460781,876.2200289942595,0.02611092618168251
GOOGL,3392,2023-10-09 12:50:00,0.001587346164902086,0.0008797588559741,0.0009236453858618712,0.0010022215969404291,0.0005867865842839997,0.0009056267084904725,2.0,1272.091153736625,1295.8115820500263,0.08650084754428324
GOOGL,3675,2023-10-13 10:25:00,0.0,0.0004157964113879,0.0008489200875341119,0.0008408384336502266,0.00045561546843292405,0.0008489200875341119,2.0,294.42395847270734,292.9867087049411,0.04599810401777338
GOOGL,3847,2023-10-17 11:45:00,7.212665443659616e-05,0.000587876594655,0.0005923732124353044,0.0007156774853552559,0.0003667705891105811,0.0005923732124353046,2.0,803.2432679188132,800.2418901934499,0.12151799585475019
GOOGL,4063,2023-10-20 10:15:00,0.00978091477950295,0.0007527035556632,0.0007341066252456723,0.0008239313056431336,0.00037323523012104394,0.0007326544396891897,2.0,1238.6123623443978,1243.1174367013261,0.09766251170785496
GOOGL,4266,2023-10-24 14:10:00,0.0010093364470317864,0.0012658250334601,0.0010958888595384644,0.0011987251200297811,0.0008857396504676068,0.0010958888595384644,2.0,788.6324865940921,804.6114101683894,0.023647680077566752
GOOGL,5047,2023-11-07 14:15:00,0.00045976150586566445,0.0007487904536854,0.0008007484257367067,0.0009042664568151974,0.0005136443992417906,0.0007780804038408501,2.0,1190.0253299060805,1197.1975726275512,0.1984527924769906
GOOGL,5103,2023-11-08 12:25:00,0.0,0.0006108522761158,0.0006952760139484612,0.0007075303921810821,0.0004066859220719349,0.0006939358002359475,2.0,674.3897453889991,671.8989255313937,0.10054254675884582
GOOGL,5725,2023-11-20 12:15:00,0.0,0.000660943471981,0.0006605747240096785,0.0007618595125827344,0.00043446778380745905,0.0006519141152978077,2.0,1110.8099247126006,1110.6149241545384,0.21034643693146624
GOOGL,5933,2023-11-24 10:05:00,0.0,0.000848523420653,0.0008216006736209856,0.0010300032961829974,0.0004933305604483722,0.0008132185418409852,2.0,1241.324648446481,1292.295584083673,0.08315378245284737
GOOGL,6342,2023-12-01 11:40:00,0.0005277243893439576,0.0005844207647431,0.0005789131068402262,0.0006324125936946917,0.0003621482674572249,0.0005789131068402262,2.0,1179.289874172329,1181.8698934320673,0.2490615428566209
GOOGL,6439,2023-12-04 13:15:00,0.0005360493293731397,0.0008696675099336,0.0007649939173563233,0.0009908915970435479,0.0005407498452079579,0.0007636502852972221,2.0,1305.1732842526117,1348.084583845624,0.1722647668047721
GOOGL,6663,2023-12-07 12:25:00,0.0006747385644153678,0.0010301020680243,0.000861090506844684,0.0011238930356201222,0.0006128389957394318,0.0008337439373329331,2.0,1187.4360750623127,1240.1468788151822,0.08357241074122049
GOOGL,7832,2023-12-29 12:20:00,7.13750401789097e-05,0.0005265434582278,0.0004297070896172588,0.0004651199888803802,0.00022673166404795696,0.000426560506965476,2.0,1025.2987991149714,1031.750617515002,0.21794832060944408
GOOGL,7864,2023-12-29 15:00:00,0.0005708577292175085,0.0008411940553544,0.0008126524834775933,0.0009936425675300417,0.0005951938275551296,0.000805501449888223,2.0,1160.1901767982692,1218.452409936205,0.0805557616437923
GOOGL,9136,2024-01-25 10:30:00,0.0,0.0007586211435574,0.000715973396375849,0.0009373080019181453,0.0005475751683719156,0.000709320500729163,2.0,1354.9259600946193,1397.1104861100296,0.11261172694819989
GOOGL,9165,2024-01-25 12:55:00,0.0002003807240448965,0.0006437909027498,0.0005860376696917159,0.0007239592837442804,0.0004244181997642207,0.0005789131068401991,2.0,1491.7853406673544,1535.405239402742,0.29795027676000435
GOOGL,9742,2024-02-05 15:30:00,0.0026171681686163206,0.0012836977164264,0.0009208429905162682,0.00132015339130562,0.0006765442379695935,0.0009208429905162682,2.0,234.12393580029922,240.49034252863834,0.02574089989558708
GOOGL,10084,2024-02-12 11:30:00,0.00013427324625755335,0.0008396835359399,0.0005596754028839384,0.0007397093198892809,0.00041508129271161583,0.0005528298116057684,2.0,1484.1856129627004,1514.8214797500455,0.23083491837808182
GOOGL,11106,2024-03-01 12:10:00,0.0,0.0008513616914291,0.0005571418766582891,0.0008505172648479023,0.0004554200610995819,0.0005531738489835446,2.0,1499.3667491536341,1525.482067038635,0.24193637469138302
GOOGL,11555,2024-03-11 10:35:00,0.001262673321101612,0.000489681988741,0.0009706046241741465,0.0005675808865809144,0.00035093876478789563,0.0009706046241741465,2.0,4.7212675004245295,4.475314682053916,0.016033253320166804
GOOGL,11804,2024-03-14 11:50:00,0.0,0.0006198644363108,0.0004978240814426664,0.0007097565715820727,0.0003772588417628236,0.000494612269401647,2.0,1045.2806413620754,1057.194746696327,0.2909128529971591
GOOGL,11916,2024-03-15 14:40:00,0.0007082153270520293,0.0012304800898515,0.0008136840878419417,0.0012744932488172433,0.000626544626991503,0.0008092698620812413,2.0,953.9870212594076,982.387939137989,0.03127110761708633
GOOGL,12133,2024-03-20 13:15:00,0.00013613777163479254,0.0006919578542623,0.0005294406961019048,0.0008134199986997771,0.0004155700295296538,0.0005291205384418778,2.0,1194.4865038341943,1201.2008452404523,0.15439990369692705
GOOGL,12584,2024-03-28 11:50:00,0.00033140016873323526,0.0002777386687221,0.0005292405521786943,0.0008156334461627977,0.00037871615677044897,0.0005285063213457287,2.0,1220.689835468175,1205.7286736008439,0.18272739867679894
GOOGL,12672,2024-04-01 12:40:00,6.612226008308188e-05,0.0006127565654468,0.0005068607327658522,0.0007930421711358328,0.0003720930275490746,0.0005061643696050641,2.0,1020.0285751157757,1012.9783442402329,0.20898463390306218
GOOGL,13003,2024-04-05 14:15:00,0.002543318263631389,0.0018184499525294,0.0011611230045735443,0.0016821484516918368,0.0010523151903134864,0.001080278276686325,2.0,182.50451835643156,182.21470516581368,0.009900653224746904
