feature_name,feature_family,source_model,n_lags,zero_block_sum_pass,max_abs_block_sum,global_weight_sum,global_level_sum_pass,block_sums_json,weights_json,asset,run_type,seed,prime_mode,laplacian_eigenvalue,diffusion_tau,model_role,component,pm_low_modes
PMQDK_MODE_09_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.465035965056419,4.440892098500626e-15,True,"{""B1"": 0.13459118284400684, ""B2"": 1.465035965056419, ""B3"": -1.4442137045129997, ""B4"": -0.1554134433874217}","[8.374921730789205e-16, 0.20891893995761635, -0.07432775711361034, -0.24492116145797072, 0.1103299786139645, 0.2068952029043593, 0.5700471316219565, 0.8226848133741095, 0.39046966248919235, -0.5069164890104477, -0.9444842536380853, -0.9748300906506027, -0.05795824184095831, 0.6495057081379014, 0.9023275890884519, 0.49772484303197956, -0.3412141077535365, -0.6903988144195419, -0.7950542091691235, -0.5057410786919672, 0.2398642077017487, 0.537078126824567]",GOOGL,full,42,"[0, 1, 4]",4.381966011250105,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_09_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,1.7522081351090568,-8.326672684688674e-16,True,"{""B1"": -0.9227909928602005, ""B2"": 1.7522081351090568, ""B3"": -0.1477570289792175, ""B4"": -0.6816601132696392}","[-7.578722295502479e-16, -0.6130854705236661, -0.30970552233653365, 0.22152241937431577, 0.7012685734858836, 0.6608498518887025, 0.36874552243560355, -0.20017823207544855, -0.9353903813685167, -1.0492186573039466, -0.37079320071299726, 0.6243567277966967, 0.9173295925043905, 0.6659588901051557, -0.2555781739119466, -0.9129699871997101, -0.7866988180089355, -0.4074458380924079, 0.04790907188904656, 0.6035282577300088, 0.6229133360240049, 0.406682038300301]",GOOGL,full,42,"[0, 1, 4]",4.381966011250105,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_10_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.4650359650564198,3.885780586188048e-15,True,"{""B1"": 0.13459118284400623, ""B2"": 1.4650359650564198, ""B3"": -1.444213704513, ""B4"": -0.15541344338742225}","[8.374921730789198e-16, 0.20891893995761546, -0.07432775711361006, -0.2449211614579709, 0.11032997861396523, 0.20689520290435967, 0.5700471316219573, 0.8226848133741085, 0.39046966248919135, -0.5069164890104486, -0.9444842536380853, -0.9748300906506026, -0.057958241840957714, 0.649505708137903, 0.9023275890884516, 0.49772484303197917, -0.34121410775353733, -0.6903988144195418, -0.7950542091691238, -0.5057410786919667, 0.23986420770174913, 0.5370781268245677]",GOOGL,full,42,"[0, 2, 1]",4.381966011250106,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_10_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,1.7522081351090537,1.27675647831893e-15,True,"{""B1"": 0.9227909928602005, ""B2"": -1.7522081351090537, ""B3"": 0.14775702897921583, ""B4"": 0.681660113269638}","[7.578722295502483e-16, 0.613085470523666, 0.3097055223365337, -0.22152241937431583, -0.701268573485883, -0.6608498518887022, -0.36874552243560266, 0.20017823207545002, 0.9353903813685164, 1.0492186573039461, 0.37079320071299654, -0.624356727796697, -0.9173295925043911, -0.6659588901051549, 0.2555781739119475, 0.9129699871997101, 0.7866988180089348, 0.407445838092407, -0.047909071889047035, -0.6035282577300096, -0.6229133360240043, -0.4066820383003004]",GOOGL,full,42,"[0, 2, 1]",4.381966011250106,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_11_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.5678582047646435,-3.7435332611579505e-15,True,"{""B1"": 0.044308689270113444, ""B2"": 0.22838882154157086, ""B3"": -0.5678582047646435, ""B4"": 0.2951606939529556}","[-1.1193001317362764e-15, 0.8241357083998906, -0.779827019129776, 0.6613997976588474, -0.7057084869289626, 0.5801157283519234, -0.6012509031055682, 0.2938326855653309, -0.019480940663446716, -0.07365449024765343, 0.15223319484927908, -0.4936659626400292, 0.6454230213964403, -0.7787130274592335, 0.8646731328077976, -0.739962672306729, 0.2995300812048765, -0.15942868783199557, 0.13679417046383316, -0.08531015563118236, 0.007613749105526234, -0.02874892385917102]",GOOGL,full,42,"[0, 2, 4]",4.381966011250107,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_11_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.6998247381830605,-7.771561172376097e-16,True,"{""B1"": 0.04221070355671053, ""B2"": 0.6998247381830605, ""B3"": -0.45748144766399856, ""B4"": -0.28455399407577314}","[-1.846139143827098e-16, 0.3042890182516577, -0.262078314694947, 0.3199247963981673, -0.362135499954877, 0.36682297226803734, -0.4952288092534551, 0.8704412787251878, -0.9050823967839522, 0.8121217269077639, -0.6184168926741789, 0.3662357080804117, 0.05527957729689321, -0.16761917049093625, 0.3137134996341781, -0.5324371524172673, 0.737140992730211, -0.663642541327134, 0.7527767708767207, -0.763699726587064, 0.7840310728234074, -0.9124369098088252]",GOOGL,full,42,"[0, 2, 4]",4.381966011250107,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_12_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.9673019087898184,1.4432899320127037e-15,True,"{""B1"": 0.6279630406404543, ""B2"": -0.3135404162825625, ""B3"": 0.6528792844319284, ""B4"": -0.9673019087898185}","[-3.084561511760937e-16, -0.32826084779102815, 0.9562238884314828, 0.17534617691828755, -0.8033092175587425, 0.5316464072662497, 0.49692894515551306, -0.7141527280638703, 0.005176074488506249, 0.5657757306601018, -0.3512618885238921, -0.21396291147846017, 0.23441034813318062, 0.4127419311524921, -0.6890112812461745, -0.06679384978154235, 0.8576979826402275, -0.4764815085007928, -0.5932641825592858, 0.9265447681448162, -0.11359066896081435, -0.8124031685262523]",GOOGL,full,42,"[1, 0, 1]",5.381966011250105,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_12_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,1.0963047522357208,2.886579864025407e-15,True,"{""B1"": -0.8915483339261592, ""B2"": 1.0963047522357208, ""B3"": -0.324506411093713, ""B4"": 0.11974999278415405}","[1.0963554747696725e-15, -0.5988407210546045, -0.29270761287155583, 1.1037883934076698, -0.21224005948150773, -0.6393403600132485, 0.7516494208649062, 0.09244735745790111, -0.7437728601939348, 0.2658886541781609, 0.3679454804340169, -0.16334815128944793, -0.4699489201405595, 0.4187293859180515, 0.22325251028364895, -0.6743124189510972, 0.20885966170644316, 0.6702091755542129, -0.7787449191317837, -0.27690110498030224, 0.9457072985303286, -0.1983202102272965]",GOOGL,full,42,"[1, 0, 1]",5.381966011250105,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_13_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.9673019087898188,1.6653345369377348e-15,True,"{""B1"": 0.6279630406404536, ""B2"": -0.3135404162825618, ""B3"": 0.6528792844319283, ""B4"": -0.9673019087898187}","[-3.08456151176093e-16, -0.3282608477910286, 0.9562238884314825, 0.17534617691828835, -0.8033092175587427, 0.5316464072662495, 0.49692894515551356, -0.7141527280638704, 0.00517607448850556, 0.5657757306601019, -0.351261888523892, -0.21396291147846033, 0.2344103481331805, 0.41274193115249275, -0.6890112812461743, -0.06679384978154278, 0.8576979826402277, -0.47648150850079257, -0.5932641825592865, 0.926544768144816, -0.11359066896081386, -0.8124031685262524]",GOOGL,full,42,"[1, 0, 4]",5.381966011250105,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_13_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,1.0963047522357208,-2.9698465908722937e-15,True,"{""B1"": 0.8915483339261592, ""B2"": -1.0963047522357208, ""B3"": 0.32450641109371337, ""B4"": -0.11974999278415499}","[-1.096355474769673e-15, 0.5988407210546042, 0.29270761287155606, -1.1037883934076695, 0.21224005948150754, 0.6393403600132489, -0.751649420864906, -0.09244735745790135, 0.7437728601939351, -0.2658886541781608, -0.3679454804340172, 0.16334815128944782, 0.4699489201405595, -0.4187293859180511, -0.223252510283649, 0.6743124189510971, -0.20885966170644268, -0.6702091755542131, 0.7787449191317831, 0.27690110498030246, -0.9457072985303289, 0.1983202102272961]",GOOGL,full,42,"[1, 0, 4]",5.381966011250105,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_14_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.1321815540347573,-4.440892098500626e-16,True,"{""B1"": -0.313256942868203, ""B2"": 0.8809027728784395, ""B3"": -1.1321815540347573, ""B4"": 0.5645357240245207}","[-4.2046300140347946e-17, -0.583338949851182, 0.27008200698297896, 0.476918604989924, -0.16366166212172137, -0.4893210474632944, 0.43639214113667707, 0.6205747363368542, -0.8025308604271395, -0.5577579667284679, 1.0867668701485114, 0.3470575792286268, -1.0987047173159659, -0.10701245894032238, 0.9471153239587576, -0.11699484640915102, -0.62763284046357, 0.20804797399613284, 0.43262471437753597, -0.2256956951085674, -0.4804509762760653, 0.427522069949448]",GOOGL,full,42,"[0, 1, 2]",6.618033988749895,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_14_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.6715468684401638,3.219646771412954e-15,True,"{""B1"": -0.6715468684401638, ""B2"": 0.6292156408109255, ""B3"": -0.26948352189239344, ""B4"": 0.3118147495216347}","[1.008028204457047e-15, -0.14248872919165845, -0.5290581392485063, 0.2131654865077883, 0.45838138193237704, -0.3043662422929592, -0.42381541691783153, 0.685850431581551, 0.5516906207792146, -0.9017778619442555, -0.3420793912629658, 1.0978851472843, 0.3698005989206968, -1.0450026356693836, -0.01745014991526345, 0.9185539789089682, -0.07550768731706192, -0.5265928912537428, 0.2801465283823848, 0.4608466299271406, -0.2721083453530427, -0.456073313857748]",GOOGL,full,42,"[0, 1, 2]",6.618033988749895,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_15_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,2.692825475003987,2.55351295663786e-15,True,"{""B1"": 0.5598439072559808, ""B2"": -2.692825475003987, ""B3"": 0.8344139502549468, ""B4"": 1.2985676174930612}","[9.654538939260128e-16, 0.450157267138869, 0.10968664011711078, -0.09664806899176781, -0.4631958382642106, -0.5127716046506421, -0.6781153809029482, -0.9420945821944179, -0.6523934756264016, -0.19355318157360926, 0.005184429898438735, 0.339532572347568, 0.6054236210234698, 0.7302199841854811, 1.002647177165306, 1.0212728051589803, 0.565626896563325, 0.22698432105383676, 0.018821560432688313, -0.34589815732748463, -0.513685630406777, -0.6772013551468131]",GOOGL,full,42,"[0, 1, 3]",6.618033988749895,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_15_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,4.035976514083811,-2.1371793224034263e-15,True,"{""B1"": -0.08264107021110842, ""B2"": 0.4329298301541725, ""B3"": -4.035976514083811, ""B4"": 3.6856877541407442}","[4.763352643885874e-16, -0.10611360460147769, 0.02347253439036879, 0.04562906457772763, 0.03701200563338157, 0.32739708928766564, 0.16822585967862008, -0.14533418902322234, -0.5443736231938048, -0.764197602385924, -0.8928928122060715, -0.8781553702958064, -0.6249255848846441, -0.33143152111755964, -0.03314111400797401, 0.2074824786163492, 0.6784334105544321, 0.7467872395175005, 0.8301760797336372, 0.7603267107605135, 0.3580132443020545, 0.13760970466423125]",GOOGL,full,42,"[0, 1, 3]",6.618033988749895,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_16_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,2.6928254750039864,2.664535259100376e-15,True,"{""B1"": 0.5598439072559805, ""B2"": -2.6928254750039864, ""B3"": 0.8344139502549437, ""B4"": 1.2985676174930645}","[9.65453893926013e-16, 0.4501572671388689, 0.10968664011711075, -0.09664806899176749, -0.4631958382642105, -0.5127716046506419, -0.678115380902948, -0.9420945821944184, -0.6523934756264022, -0.19355318157361, 0.005184429898438543, 0.3395325723475677, 0.6054236210234691, 0.7302199841854804, 1.0026471771653058, 1.0212728051589803, 0.5656268965633254, 0.2269843210538376, 0.01882156043268923, -0.3458981573274838, -0.513685630406777, -0.677201355146813]",GOOGL,full,42,"[0, 2, 2]",6.618033988749896,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_16_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,4.035976514083812,2.4702462297909733e-15,True,"{""B1"": 0.08264107021110902, ""B2"": -0.43292983015417486, ""B3"": 4.035976514083812, ""B4"": -3.6856877541407433}","[-4.76335264388587e-16, 0.10611360460147809, -0.023472534390368602, -0.045629064577727786, -0.03701200563338198, -0.3273970892876658, -0.16822585967862058, 0.14533418902322134, 0.5443736231938041, 0.7641976023859242, 0.8928928122060715, 0.8781553702958064, 0.6249255848846447, 0.3314315211175606, 0.0331411140079746, -0.2074824786163487, -0.6784334105544314, -0.7467872395175004, -0.8301760797336372, -0.7603267107605138, -0.3580132443020546, -0.1376097046642318]",GOOGL,full,42,"[0, 2, 2]",6.618033988749896,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_17_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.1321815540347588,-7.2164496600635185e-16,True,"{""B1"": -0.3132569428682035, ""B2"": 0.8809027728784402, ""B3"": -1.1321815540347588, ""B4"": 0.5645357240245219}","[-4.2046300140347564e-17, -0.583338949851182, 0.27008200698297846, 0.47691860498992444, -0.16366166212172106, -0.4893210474632943, 0.43639214113667657, 0.6205747363368546, -0.8025308604271392, -0.5577579667284689, 1.0867668701485111, 0.3470575792286274, -1.0987047173159656, -0.1070124589403236, 0.9471153239587574, -0.11699484640915057, -0.62763284046357, 0.20804797399613284, 0.4326247143775365, -0.22569569510856652, -0.4804509762760654, 0.42752206994944775]",GOOGL,full,42,"[0, 2, 3]",6.618033988749896,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_17_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.6715468684401633,-2.997602166487923e-15,True,"{""B1"": 0.6715468684401633, ""B2"": -0.6292156408109248, ""B3"": 0.2694835218923921, ""B4"": -0.31181474952163335}","[-1.0080282044570466e-15, 0.14248872919165784, 0.5290581392485065, -0.21316548650778755, -0.4583813819323774, 0.304366242292959, 0.42381541691783153, -0.6858504315815506, -0.551690620779216, 0.9017778619442552, 0.34207939126296716, -1.0978851472842994, -0.36980059892069794, 1.0450026356693831, 0.017450149915263995, -0.9185539789089687, 0.07550768731706164, 0.5265928912537434, -0.28014652838238374, -0.4608466299271406, 0.2721083453530425, 0.4560733138577482]",GOOGL,full,42,"[0, 2, 3]",6.618033988749896,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_18_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.5308338278436238,2.55351295663786e-15,True,"{""B1"": -0.9911854406868249, ""B2"": 1.5308338278436238, ""B3"": 0.4418621536940024, ""B4"": -0.981510540850799}","[3.1657175486067244e-16, -0.39475737334634153, -0.5964280673404837, 0.10801551757777918, 0.8831699231090461, 0.9089577337625478, 0.1758113498852893, -0.5451206964910383, -0.536590331940608, -0.15794586941174507, 0.3297692291613007, 0.7140827180266107, 0.30163869784509967, -0.20909228998665566, -0.5263610478256252, -0.43515589225498347, 0.1348942134253636, 0.839910065986421, 0.6376671043494822, -0.19886300587167285, -0.8035710706688636, -0.6300309079909205]",GOOGL,full,42,"[1, 1, 0]",7.0,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_18_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.8442001072059266,3.3306690738754696e-16,True,"{""B1"": 0.8442001072059266, ""B2"": 0.42374688550858497, ""B3"": -0.7191544569928598, ""B4"": -0.5487925357216513}","[1.052885071992814e-15, 0.892469318232768, -0.0482692110268423, -0.47474188727576677, -0.3694582199301587, 0.37899848752134774, 0.7992245599903266, 0.08972394520283619, -0.31607815126518213, -0.44203239839169395, -0.5442495511544185, -0.06201173934271956, 0.4098907825785264, 0.23532660058262783, 0.13004293323702212, -0.20341213399782215, -0.9852597780184859, -0.45134551675451984, 0.5554934379583178, 0.6814476850848321, 0.3686631976308937, -0.6444223608618893]",GOOGL,full,42,"[1, 1, 0]",7.0,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_19_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.5308338278436242,1.9984014443252818e-15,True,"{""B1"": -0.9911854406868232, ""B2"": 1.5308338278436242, ""B3"": 0.44186215369400106, ""B4"": -0.9815105408508001}","[3.1657175486067466e-16, -0.39475737334633987, -0.5964280673404837, 0.1080155175777783, 0.8831699231090452, 0.9089577337625482, 0.17581134988529054, -0.545120696491038, -0.5365903319406085, -0.15794586941174565, 0.3297692291612997, 0.7140827180266105, 0.3016386978451003, -0.20909228998665516, -0.5263610478256248, -0.43515589225498363, 0.13489421342536181, 0.8399100659864198, 0.6376671043494828, -0.19886300587167174, -0.8035710706688628, -0.6300309079909217]",GOOGL,full,42,"[1, 2, 0]",7.000000000000001,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_19_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.8442001072059274,-6.661338147750939e-16,True,"{""B1"": -0.8442001072059274, ""B2"": -0.4237468855085841, ""B3"": 0.7191544569928603, ""B4"": 0.5487925357216505}","[-1.0528850719928129e-15, -0.8924693182327683, 0.048269211026841875, 0.4747418872757669, 0.36945821993015926, -0.37899848752134707, -0.7992245599903266, -0.0897239452028366, 0.31607815126518185, 0.44203239839169367, 0.5442495511544189, 0.06201173934271994, -0.40989078257852607, -0.23532660058262794, -0.13004293323702246, 0.20341213399782185, 0.9852597780184857, 0.45134551675452056, -0.5554934379583174, -0.6814476850848322, -0.36866319763089433, 0.6444223608618889]",GOOGL,full,42,"[1, 2, 0]",7.000000000000001,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_20_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.6717422365704149,1.7763568394002505e-15,True,"{""B1"": 0.7081416535915398, ""B2"": -1.6717422365704147, ""B3"": 0.7945199991871162, ""B4"": 0.16908058379176127}","[8.845005100092325e-16, 0.556472853727524, 0.1516687998640149, -0.23014515495668078, -0.4779964986348583, -0.6663898289165018, -0.3447107260748818, 0.04749997201250809, 0.5336525869071145, 0.7688262812747396, 0.6010566053040797, 0.10547973567260747, -0.32467961681200674, -0.8898155931594184, -0.9289896166897748, -0.6137342546146314, -0.4753771732997277, 0.12551084493548356, 0.5863081612089847, 0.638159834049894, 0.6790674782270552, 0.15813530997447778]",GOOGL,full,42,"[1, 0, 2]",7.618033988749895,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_20_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,2.6987164950029494,9.992007221626409e-16,True,"{""B1"": 0.45079145982234053, ""B2"": -2.3915784851370665, ""B3"": 2.6987164950029494, ""B4"": -0.7579294696882222}","[4.957099793013127e-16, 0.14832849577873386, 0.3024629640436062, -0.06571539168163014, -0.3850760681407091, -0.5640821582748394, -0.8061485918512301, -0.5705562751886579, -0.3247038667090358, 0.06951353110263145, 0.6206805493210519, 0.6662567877624626, 0.9701046987325127, 0.6968647947933263, 0.13285222384301945, -0.5458238279684635, -0.6929518097588042, -0.70201138758746, -0.30644553640265976, 0.18271031319505732, 0.48922543692224996, 0.6845151180688386]",GOOGL,full,42,"[1, 0, 2]",7.618033988749895,0.05,PM quotient harmonic basis,imag,
