model_name,benchmark_model,asset,condition,condition_label_type,n_obs,model_mean_SMAPE,CP_mean_SMAPE,mean_advantage_vs_CP,median_advantage_vs_CP,win_rate_vs_CP,winsorized_mean_advantage_1_99,trimmed_mean_advantage_10pct,mean_gain_when_model_wins,mean_loss_when_model_loses,median_abs_advantage_vs_CP,mean_abs_error_model,mean_abs_error_CP,mean_abs_error_advantage_vs_CP,run_type,model_status,source,benchmark_source,source_path,seed,phase,is_paper_eligible,alignment_exact,actual_match,n_rows_overlapping_CP,n_rows_used_in_CP_comparison
PM_QDK,CP_REPO_FRESH,AAPL,recent_spike_position,ex_post_descriptive,11065,92.18024271056093,88.42572535478025,-3.7545173557806835,0.0,0.44437415273384545,-3.696339346328571,-2.5856250730627264,24.22415905319931,-29.19388053903221,15.92128832625363,0.0009708430759616673,0.0009032847440270987,-6.755833193456862e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,older_spike_position,ex_post_descriptive,11539,93.32808483501793,87.96938718526175,-5.358697649756191,-2.842170943040401e-14,0.4243868619464425,-5.308170046800722,-3.335725127166094,22.67736360125702,-29.85925073158762,14.337522765128824,0.000888432461691891,0.0007536114650597728,-0.00013482099663211832,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,same_average_different_path,ex_post_descriptive,650,97.79134510740695,96.62765871970339,-1.1636863877035895,0.0,0.4276923076923077,-0.9870898278991688,-1.2993580062955559,27.790677865611908,-26.75774321339888,16.16530526630806,0.0008058059376109924,0.0007230276488749943,-8.277828873599814e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,recent_ramp_high_dispersion,ex_post_descriptive,2582,102.57813926725866,97.06402643750955,-5.514112829749119,0.0,0.42835011618900076,-5.527277176051811,-4.428329059391383,37.86817399317917,-43.672871410792524,26.9730420258156,0.001144706368732903,0.001113872277134774,-3.0834091598128886e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,entry_with_recent_spike,ex_post_descriptive,4451,91.82344487326894,86.27995875337018,-5.543486119898769,-2.116470337868293,0.4358571107616266,-5.507957937102942,-4.654989403708265,30.448668659302246,-35.77294913230063,22.5948915960889,0.0012960485496252782,0.0011985982583787198,-9.745029124655847e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,entry_without_recent_spike,ex_post_descriptive,2893,90.96435760786306,81.97147798574058,-8.992879622122487,-2.843763650833182,0.4078810922917387,-8.967194410419582,-6.990918503629206,28.861457366578733,-37.92482350969903,21.2211256734641,0.0010696521624482369,0.0008672952868100082,-0.00020235687563822854,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,same_average_recent_front_loaded,ex_post_descriptive,1392,88.61695962546688,85.08820672800513,-3.528752897461743,-2.0325716208283353,0.4274425287356322,-3.527703192781091,-3.119405193508423,23.425628536481188,-25.370488576679747,16.16530526630806,0.0009699780936805445,0.0008755771749682292,-9.440091871231514e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,same_average_back_loaded,ex_post_descriptive,1505,98.20917329586105,95.59913932876145,-2.610033967099599,0.0,0.41461794019933557,-2.4920411097336777,-1.8884179090138025,23.37405074976881,-24.850347366900184,13.196872285056692,0.000784117899441025,0.0006878010151034346,-9.631688433759037e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,stable_low_dispersion,ex_post_descriptive,7342,86.59080404021161,81.13796212687524,-5.452841913336383,-1.5303095946020164,0.43176246254426587,-5.435254192885205,-3.7985084795475412,20.761679072308763,-27.08528351763933,14.394725715895774,0.0009898957603952387,0.0008644078680965484,-0.00012548789229869023,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,all_observations,not_conditioned,36717,86.6396309166913,87.84795965153866,1.2083287348473535,1.3932137978917467,0.5236811286325136,1.2492488048481523,1.7712319038512028,21.980514962910735,-25.323010814664432,18.852191643534255,0.0007621556004487075,0.0007905843180870078,2.8428717638300316e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,cluster_entry_loose,ex_post_descriptive,7344,85.7875828273735,84.58273178431347,-1.2048510430600325,0.0,0.4877450980392157,-1.1216055989760485,-1.1913545007610367,28.649931948302623,-32.08764602736122,25.114864222714683,0.0010648419435533554,0.0010680890676450212,3.2471240916657446e-06,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,cluster_entry_strict,ex_post_descriptive,7332,85.80313466435454,84.58905180495371,-1.2140828594008357,0.0,0.48745226404800873,-1.1306850095997665,-1.2036369117995491,28.66137447516944,-32.08570832835231,25.119743191552157,0.0010661568402034031,0.0010693079922005535,3.151151997150346e-06,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,cluster_exit_loose,ex_post_descriptive,7344,86.52200513892303,85.8252708044714,-0.6967343344516281,2.842170943040401e-14,0.502859477124183,-0.5472876545385105,0.1529498591329272,18.927001580821653,-23.522807710939826,16.12282198496812,0.0008650595232189442,0.0008605791539323112,-4.480369286633002e-06,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,cluster_exit_strict,ex_post_descriptive,7341,86.47563080510159,85.77861174063996,-0.6970190644616205,2.842170943040401e-14,0.5030649775234982,-0.5475372681726236,0.15302798778564278,18.927001580821653,-23.522807710939826,16.12876392590011,0.0008652071885264097,0.0008606672333595991,-4.53995516681046e-06,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,inflection_points,ex_post_descriptive,14969,85.27755224892438,85.23505395924761,-0.04249828967676319,0.09689562733643697,0.5080499699378715,0.022972912930063753,0.37843924371175736,22.858739878893935,-26.66618885483109,19.832704228761443,0.0008825710960597361,0.0008968962737991345,1.4325177739398485e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,high_within_block_dispersion,ex_post_descriptive,7342,101.30394978119556,103.16873444051458,1.864784659319036,2.842170943040401e-14,0.5043584854263143,1.9455462238013141,2.4452987179095245,23.22889423371649,-27.52106026587967,14.683136305541183,0.0006827470840330645,0.0007442618743107278,6.151479027766337e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,recent_spike_position,ex_post_descriptive,11065,87.34331873027284,88.42572535478025,1.0824066245074193,1.1428141092094393,0.5154089471305919,1.1046595766493086,1.2811309075629294,26.99577128881352,-30.221382366949527,23.66780058754118,0.0008540389943090109,0.0009032847440270987,4.924574971808792e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,older_spike_position,ex_post_descriptive,11539,86.48609441390192,87.96938718526175,1.4832927713598127,1.533491611478695,0.529335297686108,1.5855410196800321,2.1963052336099818,19.838020678088494,-22.77411140578762,16.995266343248673,0.0007267563685145295,0.0007536114650597728,2.6855096545243157e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,same_average_different_path,ex_post_descriptive,650,97.34687156535979,96.62765871970339,-0.7192128456564246,2.842170943040401e-14,0.5046153846153846,-0.5951839786222902,0.2661999472294418,18.51222915426732,-24.677356650099455,15.089762582726706,0.0007110456867509999,0.0007230276488749943,1.198196212399446e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,recent_ramp_high_dispersion,ex_post_descriptive,2582,95.00208669890063,97.06402643750955,2.0619397386089275,0.9532971672666264,0.5201394268009295,2.096569926974083,2.2035664264157244,32.882298469638265,-36.70793803368236,24.831703231317427,0.0010002824983857007,0.001113872277134774,0.00011358977874907345,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,entry_with_recent_spike,ex_post_descriptive,4451,87.64151814609272,86.27995875337018,-1.3615593927225704,0.0,0.47764547292743204,-1.2783733861501325,-1.7964485695215429,33.06716400411913,-35.23815945074547,29.09051364434616,0.0011625176746659705,0.0011985982583787198,3.608058371274908e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,entry_without_recent_spike,ex_post_descriptive,2893,82.93522675975535,81.97147798574058,-0.9637487740147659,2.842170943040401e-14,0.5032837884548911,-0.8540466566490991,-0.14641011659047526,22.20004503163649,-26.86410923434388,20.056191908034176,0.0009145637965840328,0.0008672952868100082,-4.7268509774024516e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,same_average_recent_front_loaded,ex_post_descriptive,1392,87.6765326416805,85.08820672800513,-2.5883259136753476,0.0,0.47772988505747127,-2.4538731065504065,-2.540211204397436,26.156364035840987,-31.199007066374946,26.261346032787003,0.0008713593954251148,0.0008755771749682292,4.217779543114398e-06,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,same_average_back_loaded,ex_post_descriptive,1505,92.88174573937007,95.59913932876145,2.7173935893913748,2.707911621549158,0.5521594684385382,2.7820022589992695,3.301854729290632,16.73902541670198,-18.18602364675061,12.745729228525375,0.0006300010405931896,0.0006878010151034346,5.779997451024501e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK_2,CP_REPO_FRESH,AAPL,stable_low_dispersion,ex_post_descriptive,7342,79.541401645642,81.13796212687524,1.596560481233228,3.7057309370202773,0.5422228275674204,1.639201010925575,2.0668367936956025,22.04455798656048,-24.55989608891567,20.72748924444025,0.0008223684308063585,0.0008644078680965484,4.203943729018992e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
