model_name,benchmark_model,asset,condition,condition_label_type,n_obs,model_mean_SMAPE,CP_mean_SMAPE,mean_advantage_vs_CP,median_advantage_vs_CP,win_rate_vs_CP,winsorized_mean_advantage_1_99,trimmed_mean_advantage_10pct,mean_gain_when_model_wins,mean_loss_when_model_loses,median_abs_advantage_vs_CP,mean_abs_error_model,mean_abs_error_CP,mean_abs_error_advantage_vs_CP,run_type,model_status,source,benchmark_source,source_path,seed,phase,is_paper_eligible,alignment_exact,actual_match,n_rows_overlapping_CP,n_rows_used_in_CP_comparison,number_of_assets
PHQO,CP_REPO_FRESH,POOLED,cluster_entry_strict,ex_post_descriptive,71026,91.5560320379826,91.55909976657614,-0.0015127974431227184,0.0,0.194590713259933,-0.0010837454725500224,-0.00011683467761327512,0.02093396788030676,-0.026319852927139273,0.0,0.0007713153915769693,0.0007712789450832949,-3.644649367450079e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,71026,71026,10
PHQO,CP_REPO_FRESH,POOLED,cluster_exit_loose,ex_post_descriptive,71241,96.26267802952285,96.27400805377178,-0.00031918237679594606,0.0,0.1718813604525484,-0.0003928220050545743,-0.00019931755380649712,0.027072394061120237,-0.025144646757859376,0.0,0.0006288084889320122,0.0006288975032136535,8.901428164131361e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,71241,71241,10
PHQO,CP_REPO_FRESH,POOLED,cluster_exit_strict,ex_post_descriptive,71101,96.16465024198497,96.17600695199953,-0.00032646476194579004,0.0,0.17179786500893096,-0.00040230409689652404,-0.0002011091921958917,0.027080119172309534,-0.025161206554181036,0.0,0.0006287548006087585,0.0006288440386694141,8.923806065570557e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,71101,71101,10
PHQO,CP_REPO_FRESH,POOLED,inflection_points,ex_post_descriptive,142402,90.33089975497263,90.33376942595062,-0.0009810502652155125,0.0,0.1833752334939116,-0.0008483523425625822,-0.00021619188245325868,0.02206910056989182,-0.023588740414373487,0.0,0.0006595552016125674,0.0006595769763975474,2.1774784980031538e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,142402,142402,10
PHQO,CP_REPO_FRESH,POOLED,high_within_block_dispersion,ex_post_descriptive,68349,118.36330062180762,118.38410242282767,-0.001892506809126425,0.0,0.1278877525640463,-0.001672757023260381,-0.00012655606244192305,0.042527816651338604,-0.04681841110231353,0.0,0.000570445308998233,0.0005704772597102901,3.195071205710209e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,68349,68349,10
PHQO,CP_REPO_FRESH,POOLED,recent_spike_position,ex_post_descriptive,117150,104.62721791100766,104.65436204570663,-0.0005357014502094975,0.0,0.17405036278275715,-0.0004169428383477858,-7.63869187504888e-05,0.01706828189574535,-0.018361337396494717,0.0,0.0006330210480358198,0.0006330075615166553,-1.3486519164369487e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,117150,117150,10
PHQO,CP_REPO_FRESH,POOLED,older_spike_position,ex_post_descriptive,107393,96.85140513850577,96.86339130848042,-0.000500102264003108,0.0,0.1669661896026743,-0.00048489063867397897,-0.00018513796497011386,0.01872514322366996,-0.017834937228203503,0.0,0.0005743035516009898,0.0005743948085130822,9.125691209247677e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,107393,107393,10
PHQO,CP_REPO_FRESH,POOLED,same_average_different_path,ex_post_descriptive,7659,116.70558830867263,116.70553082712154,-5.7481551086450976e-05,0.0,0.19924272098185142,-0.00021352943469532673,-4.878171035390847e-06,0.01960339297703139,-0.020089363919735957,0.0,0.0005368085680326241,0.0005367763145757506,-3.22534568735756e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,7659,7659,10
PHQO,CP_REPO_FRESH,POOLED,recent_ramp_high_dispersion,ex_post_descriptive,23260,114.99524051542257,115.00169748327232,-0.004507253999560346,0.0,0.12867583834909715,-0.0038489198645606467,-0.00022580355085203988,0.03781496248508023,-0.055827244298494255,0.0,0.0008121702309315064,0.0008120440236135077,-1.2620731799865137e-07,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,23260,23260,10
PHQO,CP_REPO_FRESH,POOLED,entry_with_recent_spike,ex_post_descriptive,42709,93.0314826980658,93.03515968834853,-0.0013322513081964135,0.0,0.19483012948090567,-0.0008337185748644213,-7.77960912871863e-05,0.017367256964436542,-0.022750412495224297,0.0,0.0008418931894776065,0.000841826124062534,-6.706541507244188e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,42709,42709,10
PHQO,CP_REPO_FRESH,POOLED,entry_without_recent_spike,ex_post_descriptive,28532,89.52066294708493,89.52274738298912,-0.0017877470763178773,0.0,0.19434319360717792,-0.00142284923849555,-0.00020067538479003278,0.026262712610737333,-0.03135591664183764,0.0,0.0006626969985003248,0.0006627061595667259,9.161066401140043e-09,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,28532,28532,10
PHQO,CP_REPO_FRESH,POOLED,same_average_recent_front_loaded,ex_post_descriptive,14188,90.84393750077287,90.84409388952581,0.0001563887529413661,0.0,0.20179024527769945,9.200516720762922e-05,2.333697141618043e-05,0.01635898459174766,-0.015475868629705672,0.0,0.0006182573540971283,0.000618229198256978,-2.8155840150317292e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,14188,14188,10
PHQO,CP_REPO_FRESH,POOLED,same_average_back_loaded,ex_post_descriptive,14548,110.14247834177246,110.15450258426783,-0.0003290501508273515,0.0,0.14957382458069837,-0.000481016855486343,-0.00013484137956654304,0.017117058209248463,-0.01608613936366602,0.0,0.0005531123863763681,0.0005531452500982058,3.286372183766765e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,14548,14548,10
PHQO,CP_REPO_FRESH,POOLED,stable_low_dispersion,ex_post_descriptive,68348,79.87953300354097,79.88584694636235,-0.0007160321905642532,0.0,0.19033475741792005,-0.0005328136539287785,-0.00021108999577106895,0.010659700333769123,-0.011469618247473612,0.0,0.0006458820672655821,0.0006459185221686259,3.6454903043709464e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,68348,68348,10
