challenger_model,strategy,gate_type,condition,condition_label_type,n_assets,n_obs_total,n_active_total,equal_weight_asset_coverage,equal_weight_asset_CP_mean_SMAPE,equal_weight_asset_overlay_mean_SMAPE,equal_weight_asset_mean_advantage_vs_CP,equal_weight_asset_median_advantage_vs_CP,equal_weight_asset_win_rate_vs_CP,equal_weight_asset_mean_abs_error_advantage_vs_CP,equal_weight_asset_mean_sq_error_advantage_vs_CP,equal_weight_asset_false_positive_loss_mean,equal_weight_asset_false_negative_cost_mean,assets_positive
CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,18364,0.0500016331654982,100.86498212725697,100.86490239663642,7.973062052825542e-05,0.0,0.0210150961117914,2.9273535116420865e-07,1.0464419838339787e-09,8.043083559200575,7.8655229789328445,6
CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,18364,0.0500016331654982,100.86498212725697,100.86550332001472,-0.0005211927577524,0.0,0.0212137531743787,1.616185771786266e-07,9.46061425480364e-10,5.962122156808418,5.602024793724937,6
CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,36728,0.1000032663309964,100.86498212725697,100.86804013057356,-0.003058003316573,0.0,0.0418284654034277,5.518811608143143e-07,1.7494658507512166e-09,8.071893030688784,7.861325390436491,6
RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,18364,0.0500016331654982,100.86498212725697,100.87199781034522,-0.0070156830882369,0.0,0.020655239734348,3.866457323658319e-08,1.1233121268291512e-10,4.668149861967321,4.403931694431525,2
CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,36728,0.1000032663309964,100.86498212725697,100.87361104425828,-0.0086289170013148,0.0,0.0422121568271724,1.7159786584246782e-07,1.2365976790767523e-09,6.057560638937462,5.598656756784799,3
RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,18364,0.0500016331654982,100.86498212725697,100.87603611071674,-0.0110539834597643,0.0,0.0202876923474977,3.8894412262790685e-08,2.807208260826055e-10,6.103886761576389,5.790250450026667,1
CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,18364,0.0500016331654982,100.86498212725697,100.87691578192286,-0.0119336546659086,0.0,0.0206830046949898,6.205434109482965e-09,3.3311507715765055e-10,5.675529536714707,5.220992926231803,2
SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,18364,0.0500016331654982,100.86498212725697,100.87702942807658,-0.0120473008196222,0.0,0.0207124712443733,6.343434997209169e-08,5.734913407178552e-10,5.008230159369918,4.58476038652995,4
RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,36728,0.1000032663309964,100.86498212725697,100.87799100494888,-0.0130088776919246,0.0,0.0412941795644671,1.1102054557073733e-07,3.9668418001704036e-10,4.702320695276484,4.398614940828177,0
CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,18364,0.0500016331654982,100.86498212725697,100.87880370446793,-0.0138215772109576,0.0,0.0206990332745992,9.602410790595653e-08,1.3354805741801976e-09,7.09246419487196,6.434270897581117,1
SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,36728,0.1000032663309964,100.86498212725697,100.88204665104811,-0.0170645237911644,0.0,0.0413868901359981,1.3379824642425197e-07,7.275741045321984e-10,4.972179295312772,4.576930200652891,5
CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,36728,0.1000032663309964,100.86498212725697,100.88414543934525,-0.0191633120882796,0.0,0.0412489903972792,3.4599381352494796e-08,6.938562820264913e-10,5.603396408104435,5.2157287794527045,2
CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,73456,0.2000065326619929,100.86498212725697,100.88519454658729,-0.0202124193303203,0.0,0.0826711864088557,1.0125832763997315e-06,3.2652426186446433e-09,8.04778646706077,7.867514886516711,6
RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,36728,0.1000032663309964,100.86498212725697,100.8870115923553,-0.0220294650983203,0.0,0.0405644507420932,6.042156426749098e-08,7.576485257135088e-10,6.140576397095343,5.785228336972367,2
CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,73456,0.2000065326619929,100.86498212725697,100.89012144757716,-0.0251393203202024,0.0,0.0840730199888096,2.736884995749436e-07,2.1154713047578154e-09,6.051645064705848,5.612955884679161,3
CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,36728,0.1000032663309964,100.86498212725697,100.89042327648733,-0.0254411492303422,0.0,0.0410548449021104,1.6686842833527168e-07,2.103012828671717e-09,6.919304350834047,6.433907710684744,0
CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,110183,0.3000070813801406,100.86498212725697,100.89772560399088,-0.0327434767339075,0.0,0.1235708791454178,1.5799438631629406e-06,5.5365117499066015e-09,8.05994508586014,7.848750177998811,4
RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,73456,0.2000065326619929,100.86498212725697,100.89913837176395,-0.0341562445069903,0.0,0.0820956572294297,1.702143326536666e-07,1.3178625592774146e-09,4.817564992593036,4.38330711814544,3
RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,73456,0.2000065326619929,100.86498212725697,100.8992996838974,-0.0343175566404497,0.0,0.0819133866640351,2.466790571484592e-07,1.6359485200930832e-09,6.12976634509417,5.779668182352514,2
SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,73456,0.2000065326619929,100.86498212725697,100.90091379545257,-0.0359316681956155,0.0,0.0827792732263364,2.6740522693623497e-07,1.5676418633312526e-09,4.955736267158194,4.58379377235373,3
CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,73456,0.2000065326619929,100.86498212725697,100.9079174459332,-0.0429353186762333,0.0,0.082827446964339,1.1588959069065414e-07,1.5387144758406243e-09,5.657550648239906,5.213981163314565,4
CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,110183,0.3000070813801406,100.86498212725697,100.90844935425858,-0.0434672270016125,0.0,0.1259281823729937,3.889625747951152e-07,2.8574296073202304e-09,6.101846760086643,5.611463242309194,3
CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,73456,0.2000065326619929,100.86498212725697,100.91606835085308,-0.0510862235961021,0.0,0.0822294668198199,3.671992719989233e-07,3.704409004722884e-09,6.964862781248771,6.425202881047947,2
RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,110183,0.3000070813801406,100.86498212725697,100.92362154474093,-0.0586394174839556,0.0,0.1228237131645587,1.3733102403413266e-07,1.66690382217851e-09,4.821576395951721,4.390490472072998,0
SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,110183,0.3000070813801406,100.86498212725697,100.92504494421898,-0.0600628169620163,0.0,0.1240247435826367,4.121821858391126e-07,2.1993685956620142e-09,5.025334321997872,4.577415536865413,2
RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,110183,0.3000070813801406,100.86498212725697,100.92634708925289,-0.0613649619959163,0.0,0.1225545367166426,2.563442788335805e-07,2.0269413604785917e-09,6.143597281558909,5.786209487221879,1
CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,110183,0.3000070813801406,100.86498212725697,100.93191387866236,-0.0669317514053848,0.0,0.1242423387484129,1.5413093112129317e-07,2.0795270218076164e-09,5.638841805760434,5.217056480263787,4
CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,all_observations,ex_post_randomized_score_quantile,10,367268,110183,0.3000070813801406,100.86498212725697,100.95085716018028,-0.0858750329233183,0.0,0.1228598330139956,5.965243224329025e-07,5.555091962008809e-09,7.0102841022849605,6.414811671912572,0
CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,22056,0.3002454638244759,93.56312312731652,93.49731545681088,0.0658076705056578,0.0,0.1388827518179173,1.7046134639808146e-06,6.491330634677178e-09,6.358549844233153,6.4011809549248735,8
RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,22054,0.3002184812799676,93.56312312731652,93.49921617261268,0.0639069547038634,0.0,0.1348664525749709,3.2653792299758197e-06,8.114356081840778e-09,6.013557144123691,6.183874438245587,8
CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,22140,0.3013882921271565,93.56312312731652,93.51027873755278,0.0528443897637694,0.0,0.136158848391852,5.20669181268859e-06,1.498130038165807e-08,12.411564292329787,12.177043484667609,6
CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,14638,0.199265894039893,93.56312312731652,93.51532387270522,0.0477992546113229,0.0,0.0888941590810216,1.9226573721704376e-06,1.354770278851697e-08,6.295602941453482,6.572075983119819,8
CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,14708,0.2002176178817286,93.56312312731652,93.5158858309326,0.0472372963839279,0.0,0.0927064768522837,1.1767688459122755e-06,4.656011348585884e-09,6.374000976222092,6.389064596660311,8
SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,22044,0.300080606679766,93.56312312731652,93.5216925885934,0.0414305387231368,0.0,0.1391250085274696,1.4779113605721214e-06,7.976816571488595e-09,4.424185659164655,4.295156976550967,8
RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,14645,0.1993604844484479,93.56312312731652,93.52229708942376,0.0408260378927818,0.0,0.0897653968394297,2.212524643871005e-06,5.592163949313247e-09,6.044541060300809,6.184939150076239,8
CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,21995,0.2994143646817295,93.56312312731652,93.52721845950782,0.035904667808734,0.0,0.1325242638576473,2.7271282690082595e-06,1.8012735313796023e-08,6.373053332439801,6.600286719104718,6
SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,7248,0.0986659236133896,93.56312312731652,93.53948804546648,0.0236350818500675,0.0,0.046488804711871,4.60480283572196e-07,2.733950860219743e-09,4.32280032670379,4.295319508421749,8
SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,14639,0.1992779568481936,93.56312312731652,93.53949185534246,0.0236312719740636,0.0,0.0924731825745032,8.347875428680684e-07,5.492156382309286e-09,4.3659442333736695,4.31258198683554,6
RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,14714,0.2002983248865621,93.56312312731652,93.54014704706232,0.0229760802542181,0.0,0.0890705677242482,8.99321075742643e-07,6.178769912996698e-09,4.465912626534061,4.414404260982382,7
RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,7225,0.0983530608897681,93.56312312731652,93.54252238523098,0.0206007420855596,0.0,0.0437931702020021,1.051936928554199e-06,2.876015098932782e-09,5.945385867111911,6.195390710980012,6
CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,7186,0.0978224001956045,93.56312312731652,93.54586691458522,0.0172562127313161,0.0,0.0449514063950169,4.856789552562297e-07,2.181383914319056e-09,6.3765564333391165,6.3797136638775465,6
RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,7289,0.09922394353031,93.56312312731652,93.54638844989344,0.0167346774231006,0.0,0.0447184450462788,5.353655778758161e-07,3.2896954514796397e-09,4.338331711542952,4.444497787902598,6
SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,3596,0.0489513946447697,93.56312312731652,93.54684147167478,0.0162816556417725,0.0,0.0233055139140458,3.148666643807124e-07,2.160707067249472e-09,4.0334459620848495,4.303930203497467,8
CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,7247,0.098652070487664,93.56312312731652,93.5493153008786,0.0138078264379628,0.0,0.0439157118092214,8.07513424810934e-07,6.909754869218881e-09,6.301463727387559,6.592880864220598,7
RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,3550,0.0483258103229589,93.56312312731652,93.55149084296556,0.0116322843509698,0.0,0.0219573713599951,2.492695855853993e-07,2.145249082049202e-09,4.106960903359119,4.456637987147531,7
CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,3551,0.0483398115997718,93.56312312731652,93.55302160190334,0.0101015254131928,0.0,0.0223398483362139,2.3227297047164335e-07,1.3396952789425872e-09,6.333324695808711,6.374115223265187,5
CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,3559,0.0484484628259562,93.56312312731652,93.5541270157731,0.0089961115434303,0.0,0.022053789824701,8.416783314973129e-07,2.7658992144345973e-09,12.806255973103031,12.15907840996901,6
CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,7278,0.0990746864662779,93.56312312731652,93.55536388211198,0.0077592452045648,0.0,0.0447200731129644,1.709516335399164e-06,4.373880015076295e-09,12.760788777277677,12.15398999994682,6
RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,3544,0.0482441922711192,93.56312312731652,93.55692925466232,0.0061938726542196,0.0,0.0213860381648287,5.600003218996332e-07,1.2022367580375626e-09,5.949712424398282,6.205547253481124,6
CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,3571,0.0486116914689054,93.56312312731652,93.55712071826652,0.0060024090500391,0.0,0.0217809554977466,4.343081204916132e-07,4.609759781943268e-09,6.397487041507384,6.591906712127622,9
CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,14675,0.1997698772576782,93.56312312731652,93.5572382287495,0.0058848985670535,0.0,0.0902151131873018,3.318462428477536e-06,8.366646438939502e-09,12.721689056004674,12.197582551250166,5
CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,3605,0.0490740844030763,93.56312312731652,93.55842412097174,0.0046990063448136,0.0,0.0221213027296049,4.483437813291051e-07,3.753227948451656e-09,8.723525807035672,8.405571904195444,5
RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,21978,0.2991818326230847,93.56312312731652,93.56548787317033,-0.0023647458537854,0.0,0.1323053927827261,9.2562347446351e-07,7.455353831322641e-09,4.582309252846246,4.433052761285642,6
CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,7302,0.0994013955316781,93.56312312731652,93.57352467704716,-0.0104015497306268,0.0,0.0445285976459594,3.5613353692626495e-07,4.165359815155466e-09,8.929041671060947,8.410081174148992,5
CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,14744,0.2007085983197777,93.56312312731652,93.59517817466022,-0.032055047343676,0.0,0.0891803141469521,4.853052445551512e-07,6.342106811849915e-09,8.774194053979418,8.447904904938838,4
CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_loose,ex_post_descriptive,10,73460,22082,0.3006007519661908,93.56312312731652,93.60816584805984,-0.0450427207433245,0.0,0.1328379994544739,5.935338615590473e-07,8.591438603222768e-09,8.72912009366983,8.443025705654986,5
CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,21989,0.3001135293259894,93.5037594115472,93.43763215382178,0.0661272577254338,0.0,0.1388383477840084,1.7082967982052772e-06,6.5057009877746604e-09,6.356576553949855,6.399575060573919,7
RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,21993,0.3001642647581626,93.5037594115472,93.44334277175606,0.060416639791149,0.0,0.1348701977752026,3.2487792175666363e-06,8.126337382503252e-09,6.017644713414673,6.183510278281373,8
CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,22080,0.3013538164216383,93.5037594115472,93.4500908452018,0.0536685663454375,0.0,0.1361932676087448,5.20691181164795e-06,1.5011076624098176e-08,12.41231387246631,12.169346069371535,6
CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,14606,0.1993473881163233,93.5037594115472,93.45460106578602,0.0491583457611672,0.0,0.088991879621029,1.9304770978725784e-06,1.3587330155133028e-08,6.271855982852242,6.557781171385328,8
CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,14660,0.2000823622653499,93.5037594115472,93.45633250778305,0.0474269037641848,0.0,0.0926358497491386,1.1801570682248234e-06,4.667306100524066e-09,6.370206216720112,6.387906051771447,7
SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,21983,0.3000294613096438,93.5037594115472,93.46208007350732,0.0416793380399038,0.0,0.1391543024231912,1.4774768416774711e-06,7.993059658511574e-09,4.421206554970555,4.287967514823476,8
RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,14606,0.1993442427266809,93.5037594115472,93.46553047988178,0.0382289316654148,0.0,0.08974525499531,2.19906248601229e-06,5.5977731024853365e-09,6.04842759832888,6.182901135041513,8
CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,21945,0.2995125134510158,93.5037594115472,93.46679169204393,0.036967719503276,0.0,0.1326005862277366,2.735422128383283e-06,1.806453955792557e-08,6.359610017684548,6.582833515617244,6
SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,7226,0.0986210712405402,93.5037594115472,93.47963231179848,0.0241270997487422,0.0,0.0465160172702957,4.615038500111379e-07,2.7408521802336966e-09,4.312748394752516,4.289926792361195,8
SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,14595,0.1991962347129682,93.5037594115472,93.47964905861474,0.0241103529324818,0.0,0.092475672395895,8.342037460592675e-07,5.5032984965302525e-09,4.361442841470837,4.306247682465686,6
RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,14676,0.2002994261197404,93.5037594115472,93.48107841671462,0.0226809948325915,0.0,0.0891151912589736,8.949792690496588e-07,6.1863595013663026e-09,4.461933799474918,4.4086932404097565,7
RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,7202,0.0982934352732463,93.5037594115472,93.48511189241546,0.0186475191317428,0.0,0.0437310690163478,1.0422176023919455e-06,2.878359547769825e-09,5.95093084940771,6.192441927192037,6
CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,7158,0.097692283932152,93.5037594115472,93.48588602285562,0.0178733886915785,0.0,0.0449052355187258,4.910617919042708e-07,2.1909637015190452e-09,6.36770323049059,6.378615510919886,6
CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,7226,0.0986233509324712,93.5037594115472,93.48737306152788,0.016386350019335,0.0,0.0439630754986224,8.163733177509966e-07,6.934781411139921e-09,6.255666143081883,6.578075405927313,9
SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,3589,0.0489809631748448,93.5037594115472,93.48768968831192,0.0160697232352799,0.0,0.0233241809054584,3.1390456794545613e-07,2.163933187989045e-09,4.03316396996911,4.299069767054853,8
RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,7266,0.099166864838902,93.5037594115472,93.48782305638746,0.0159363551597545,0.0,0.0447429891465993,5.318803018313661e-07,3.294107952220918e-09,4.342055906547551,4.439916065679205,6
RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,3539,0.0483009783269516,93.5037594115472,93.49226649973092,0.011492911816278,0.0,0.0219764693033525,2.477405156045239e-07,2.147373517590512e-09,4.108094258372235,4.450753893508212,7
CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,3534,0.0482329864134015,93.5037594115472,93.49309837523148,0.010661036315734,0.0,0.0223031038690555,2.337204537379101e-07,1.3428566485040151e-09,6.310511265047856,6.373528272988734,5
CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,3547,0.0484108189591621,93.5037594115472,93.49553969261204,0.0082197189351709,0.0,0.022030226103675,8.361447527465196e-07,2.765798692887811e-09,12.811884300207192,12.15657276410887,6
CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,3560,0.0485867397567001,93.5037594115472,93.49578540986607,0.0079740016811466,0.0,0.0217842898428389,4.374123114882786e-07,4.62443431379255e-09,6.302341047327363,6.578038876679001,9
CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,7255,0.0990188664385053,93.5037594115472,93.49684725956016,0.0069121519870601,0.0,0.0447036730809945,1.7020766278506762e-06,4.376023233045287e-09,12.768328200314787,12.150774563777318,6
CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,3592,0.0490230034949177,93.5037594115472,93.4978802569144,0.0058791546328343,0.0,0.0221675208558496,4.5517668789648366e-07,3.768386548195126e-09,8.717526222852445,8.404341407223646,5
CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,14634,0.1997292497317824,93.5037594115472,93.49803676949172,0.0057226420554725,0.0,0.0902089200211975,3.31067062389654e-06,8.373473587480451e-09,12.71861410931727,12.192392318950215,5
RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,3530,0.0481762937733548,93.5037594115472,93.49856403773312,0.0051953738140703,0.0,0.0213192490639854,5.560499373634994e-07,1.2044175631112494e-09,5.958959519309213,6.201073122661514,6
RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,21922,0.2991953379441833,93.5037594115472,93.50683240456736,-0.0030729930201307,0.0,0.1323565199660523,9.198398133238268e-07,7.46680478267234e-09,4.580511143984554,4.426956653254183,6
CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,7281,0.0993720654342903,93.5037594115472,93.51383335964496,-0.0100739480977558,0.0,0.0445801779594217,3.6221482884873924e-07,4.184252551376054e-09,8.92980134238719,8.410180089942063,5
CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,14705,0.2006975277119334,93.5037594115472,93.53552102849258,-0.0317616169453792,0.0,0.0892435084204659,4.89413584326754e-07,6.366289204321274e-09,8.77676671629372,8.447147989275896,4
CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_entry_strict,ex_post_descriptive,10,73269,22027,0.3006308510514744,93.5037594115472,93.5490815856735,-0.045322174126289,0.0,0.1328927494800376,5.975609644272154e-07,8.623963953110726e-09,8.733353498129436,8.441491369435148,5
