ticker,baseline,model,family,feature_count,seed,offset,suite,n_obs,delta_smape_pp,delta_mae,win_rate_pct,dm_abs_stat,dm_abs_p,dm_smape_stat,dm_smape_p
GOOGL,PM,CP,CP,10.0,,,core,36739,0.2906119104131609,1.131714091958628e-05,43.14216500176924,6.58229318760648,4.632469339112526e-11,2.719069990713238,0.006546575400754608
GOOGL,PM,EWMA,EWMA,,,,external,36739,-12.38905207324271,-0.0005263956013030474,27.172759193227904,-27.69428467251722,8.181388965565853e-169,-41.133468636662364,0.0
GOOGL,PM,HARQ,HARQ,4.0,,,external,35719,-0.8455617064207995,-0.0007443875518047795,42.03085192754556,-1.4435655130260796,0.14886123171826,-7.187255809631745,6.610648583349404e-13
GOOGL,PM,HAR_TCJ,HAR_TCJ,,,,external,29866,-1.0279888337595573,-1.9721813888523505e-05,40.993102524609924,-14.851421127631875,6.810935217019643e-50,-12.485854781681738,8.918038612487158e-36
GOOGL,PM,GARCH11,GARCH11,,,,external,36739,-19.406681065070373,-0.0006591997766774494,23.016413076022754,-71.98200938279213,0.0,-58.76491759984241,0.0
GOOGL,PM,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,0.01779947707984507,1.2134211783461108e-07,44.93589918070715,0.3853202777154965,0.7000001397827157,0.8344682790434732,0.40401715523123927
GOOGL,PM,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,-0.018828320137646515,-2.46134669605985e-07,43.629385666457985,-0.9398919804352366,0.3472729713254441,-1.083687792780616,0.278503249911058
GOOGL,PM,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,0.03915126926381948,5.205599599768155e-07,44.584773673752686,1.4508888807054297,0.14681080464251178,1.6112000843432857,0.10713611944499477
GOOGL,PM,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,-0.011297382900734607,-1.65531860895993e-07,43.700155148479816,-0.6172755611612096,0.537052983606988,-0.6153944042159702,0.5382942859864415
GOOGL,PM,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,-0.16809461362283398,-2.6150334132517707e-06,41.732219167642015,-7.479999812839662,7.43227171312661e-14,-7.458206691970357,8.770800746374845e-14
GOOGL,PM,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,0.34634660611659995,1.0510718665846522e-05,45.97022237948774,8.864638559176942,7.675264652155557e-19,6.041390457644414,1.527917251907459e-09
GOOGL,PM,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,0.042464631933022454,1.3990968131517149e-06,44.62832412422766,3.567943793656366,0.0003597936567405091,1.6068952645776735,0.10807734538276734
GOOGL,PM,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,-0.22602538955450854,-1.7276265511701694e-06,42.15139225346362,-2.1485514003276345,0.031669977717852085,-4.279163417161718,1.8759709302520467e-05
GOOGL,PM,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,0.025700659457047005,1.084129315008469e-06,43.534119056043984,2.1143621108927957,0.03448435117874611,0.7642296923475441,0.4447303750459449
GOOGL,PM,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,0.16195453178991817,5.708303054935003e-06,45.134598110999214,6.09156062633659,1.1181522386859086e-09,3.0271197584195355,0.0024689612071738627
GOOGL,PM,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,-0.1515060403455996,-2.3724833117753637e-06,42.14322654399956,-6.81703770411232,9.29368798866044e-12,-6.417175407266661,1.3882593845066464e-10
GOOGL,PM,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,0.4085773084405563,1.268939019111959e-05,45.708919676637905,10.123068950226665,4.365097494206965e-24,5.962825294082401,2.4791344882912734e-09
GOOGL,PM,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,0.04223304258738522,1.9016097916070602e-06,43.757315114728215,4.291821525340992,1.7721336402145278e-05,1.3311981437711544,0.18312382203438193
GOOGL,PM,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,0.08424087826325309,6.821237628626212e-06,43.789977952584444,6.111836526484335,9.849104747451434e-10,1.3159675424643646,0.18818493691393223
GOOGL,PM,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,0.15497382306345384,4.367742250310555e-06,44.40240616238874,6.289951480282,3.175652117688177e-10,3.5853084526198447,0.000336680040082487
GOOGL,PM,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,0.17673947549150462,7.234709570109284e-06,44.497672772802744,6.719744868126246,1.8204302180781067e-11,2.943273858983087,0.0032476099248031757
GOOGL,PM,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,-0.1413784600347481,-2.1459356263765937e-06,42.505239663572766,-5.902751905015084,3.5748766692789345e-09,-5.560299564878276,2.6931198559493814e-08
GOOGL,PM,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,0.3845095670737809,1.2551050568987014e-05,45.52927406842864,9.873272907287863,5.436131817340655e-23,5.571231929431943,2.5294433247057634e-08
GOOGL,PM,RAND_FC9_S1,RAND,9.0,1.0,,random,36739,0.11572877623504303,3.3289331019916707e-06,44.745365959879145,5.514881545133794,3.490149505501358e-08,2.8287452106651028,0.004673088638531517
GOOGL,PM,CRS_FC9_S1,CRS,9.0,1.0,,random,36739,-0.022135418436207147,6.059052487366759e-06,43.29459157843164,5.288719514630558,1.231756033210213e-07,-0.32957678143833374,0.7417197689589138
GOOGL,PM,RAND_FC9_S2,RAND,9.0,2.0,,random,36739,0.21848270751531265,5.5212136645396915e-06,44.97672772802744,7.017933202510568,2.251741414595962e-12,4.431979999108659,9.337168085058283e-06
GOOGL,PM,CRS_FC9_S2,CRS,9.0,2.0,,random,36739,0.24593536587336237,7.983632213474051e-06,46.02193853942676,8.094609304000242,5.744843749091857e-16,4.589166423351683,4.4501953276449434e-06
GOOGL,CP,PM_FC3,PM_FC,3.0,,,capacity,36739,-0.2820282147358508,-1.1177882502087596e-05,45.66809112931762,-6.48388224388116,8.939200099353863e-11,-2.566585845295349,0.010270519934932752
GOOGL,CP,CP_FC3,CP_FC,3.0,,,capacity,36739,-0.4033375385844748,-1.2674535852499421e-05,44.745365959879145,-7.576629092583524,3.5464880607373135e-14,-3.6883590444094865,0.00022570500603092658
GOOGL,CP,EQWIN_FC3,EQWIN,3.0,,,capacity,36739,0.043916471960120024,-4.54069745132571e-07,45.74974822395819,-0.22848110007140474,0.8192722475292857,0.40579971366618367,0.6848897690785541
GOOGL,CP,PREFIX_FC3,PREFIX,3.0,,,capacity,36739,0.09954910606245353,-3.606151727192909e-08,46.24785650126568,-0.018611068099537553,0.9851513732993407,0.9615805552616994,0.3362603428852724
GOOGL,CP,PM_FC6,PM_FC,6.0,,,capacity,36739,-0.2839820540088182,-1.1168315045964474e-05,45.62181877568796,-6.5042068719955966,7.81043529485232e-11,-2.663940149978148,0.007723130209207103
GOOGL,CP,CP_FC6,CP_FC,6.0,,,capacity,36739,0.01536201055199563,-4.059517281182767e-06,43.98051117341245,-5.035947272507194,4.7549144520317767e-07,0.20455757906675623,0.8379178014778035
GOOGL,CP,EQWIN_FC6,EQWIN,6.0,,,capacity,36739,0.10603481507530751,1.3526576992322202e-06,45.38773510438499,0.6611833827520505,0.508494716622089,0.9476545401960057,0.34330535086250613
GOOGL,CP,PREFIX_FC6,PREFIX,6.0,,,capacity,36739,0.16443041428985503,2.4349832097906036e-06,45.5945997441411,1.2040721900248885,0.22856167764198465,1.460879541765662,0.14404850193000232
GOOGL,CP,PM_FC9,PM_FC,9.0,,,capacity,36739,-0.2860810522989256,-1.120587190553637e-05,45.76335773973162,-6.515307442683595,7.254092580431266e-11,-2.674956004835976,0.007473905741571534
GOOGL,CP,CP_FC9,CP_FC,9.0,,,capacity,36739,0.04831188761168217,-1.358706150957779e-06,43.98595497972182,-2.647793061893987,0.008101910263146913,1.0600500102805386,0.28912184829059395
GOOGL,CP,EQWIN_FC9,EQWIN,9.0,,,capacity,36739,0.14181290959451315,1.82838150315528e-06,45.3850132012303,0.8960175382515984,0.37024339637841874,1.250856472946345,0.21098684678842072
GOOGL,CP,PREFIX_FC9,PREFIX,9.0,,,capacity,36739,0.14875042664792718,2.0923826933917767e-06,45.57010261574893,1.0173003935311555,0.30901054946128714,1.304196872259779,0.19216646604337417
GOOGL,CP,SHIFTWIN_FC6_O1,SHIFTWIN,6.0,,1.0,contiguous,36739,-0.07846072708405823,-4.214194352792121e-06,45.68170064509105,-2.211555701156,0.026997379145430444,-0.7412795355148794,0.45852396726561273
GOOGL,CP,SHIFTWIN_FC6_O3,SHIFTWIN,6.0,,3.0,contiguous,36739,0.10919879479847215,1.491375125912199e-06,45.55921500313019,0.735819115980243,0.46184078614265434,0.9705690823044354,0.33176290832648436
GOOGL,CP,SHIFTWIN_FC6_O5,SHIFTWIN,6.0,,5.0,contiguous,36739,-0.07896691162580688,-3.473865339716452e-06,45.747026320803506,-1.88922045257864,0.05886229528478051,-0.7611709675106477,0.4465549566392426
GOOGL,CP,SHIFTWIN_FC9_O1,SHIFTWIN,9.0,,1.0,contiguous,36739,-0.10994779358519789,-3.355479998621492e-06,45.55921500313019,-1.7585015979832466,0.07866219991538563,-1.0198513903990856,0.30779894625674276
GOOGL,CP,SHIFTWIN_FC9_O3,SHIFTWIN,9.0,,3.0,contiguous,36739,-0.10718474908316092,-3.311333075117191e-06,45.52927406842864,-1.7235553386211668,0.08478814696614166,-0.9939392348833057,0.3202524515413737
GOOGL,CP,SHIFTWIN_FC9_O5,SHIFTWIN,9.0,,5.0,contiguous,36739,-0.09463421994469529,-3.3295194348712755e-06,45.556493099975505,-1.7388278090254636,0.08206505548050072,-0.861744266620181,0.3888282603741938
GOOGL,CP,HAR,HAR,0.0,,,core,36739,-1.2976698076923123,-2.3131312228181765e-05,40.30866381774136,-10.539252818423664,5.694955239109304e-26,-9.563104053306152,1.142767577249339e-21
GOOGL,CP,PM,PM,10.0,,,core,36739,-0.2906119104131609,-1.131714091958628e-05,45.741582514494134,-6.58229318760648,4.632469339112526e-11,-2.719069990713238,0.006546575400754608
GOOGL,CP,EWMA,EWMA,,,,external,36739,-12.679663983655871,-0.0005377127422226337,27.082936389123276,-27.2812117145989,7.08776611586147e-164,-39.46919497619666,0.0
GOOGL,CP,HARQ,HARQ,4.0,,,external,35719,-1.1949929606047602,-0.000756162722520044,40.80181416053081,-1.4665312466706621,0.14250361506670392,-8.29542531370963,1.0819738741834937e-16
GOOGL,CP,HAR_TCJ,HAR_TCJ,,,,external,29866,-1.3543024862613804,-2.4556288151524875e-05,42.41277707091676,-12.507677202240826,6.77772694217633e-36,-10.785258431401184,4.041058791614187e-27
GOOGL,CP,GARCH11,GARCH11,,,,external,36739,-19.697292975483535,-0.0006705169175970357,22.850376983586923,-69.08126059758602,0.0,-57.72277555614299,0.0
GOOGL,CP,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,-0.27281243333331584,-1.1195798801751669e-05,45.73613870818477,-6.529766443181388,6.587232979864679e-11,-2.4888818564813344,0.012814554131234713
GOOGL,CP,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,-0.3094402305508074,-1.1563275589192262e-05,45.62998448515202,-6.706215286946413,1.9973698214485615e-11,-2.878748552853568,0.003992565255386168
GOOGL,CP,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,-0.2514606411493414,-1.0796580959609462e-05,45.62998448515202,-6.150787873041534,7.709898073703863e-10,-2.280863036361126,0.02255655284034319
GOOGL,CP,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,-0.30190929331389554,-1.1482672780482271e-05,45.66536922616293,-6.618104086394629,3.6383482224360665e-11,-2.8503575329250936,0.004367010932175476
GOOGL,CP,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,-0.4587065240359949,-1.3932174332838048e-05,44.816135441900975,-8.307219025502093,9.797101208406365e-17,-4.355512872283001,1.3275571470642777e-05
GOOGL,CP,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,0.055734695703439065,-8.06422253739757e-07,46.07093279621111,-0.41462184296962995,0.6784187554166753,0.5310727181912799,0.5953683887773169
GOOGL,CP,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,-0.24814727848013843,-9.918044106434563e-06,45.50749884319116,-5.58911558023821,2.282290135680183e-08,-2.2989554602694064,0.02150746860743017
GOOGL,CP,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,-0.5166372999676693,-1.3044767470756447e-05,42.712104303328886,-6.795279686686278,1.0810260026622898e-11,-4.597331685153421,4.279360804210238e-06
GOOGL,CP,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,-0.2649112509561139,-1.0233011604577808e-05,45.589155937831734,-6.01690773874587,1.7778033690115536e-09,-2.6396663199227635,0.008298769151674512
GOOGL,CP,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,-0.1286573786232427,-5.608837864651275e-06,45.49116742426305,-2.9061795795618255,0.003658714047807521,-1.2421434101329798,0.21418365449206023
GOOGL,CP,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,-0.4421179507587605,-1.3689624231361641e-05,44.93862108386183,-7.992026677869519,1.3273830447169988e-15,-4.160878264183558,3.17026051374686e-05
GOOGL,CP,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,0.11796539802739545,1.3722492715333102e-06,45.76335773973162,0.687932958511953,0.49149500041050465,1.0933658329165297,0.2742332087223607
GOOGL,CP,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,-0.24837886782577567,-9.415531127979217e-06,45.461226489561504,-5.2925167606768335,1.2064440873121345e-07,-2.3363607505062034,0.019472447756430762
GOOGL,CP,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,-0.20637103214990776,-4.4959032909600656e-06,44.39151854977,-2.2517922555755647,0.024335403322157563,-1.9557211986023464,0.05049800611641616
GOOGL,CP,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,-0.13563808734970706,-6.949398669275723e-06,45.589155937831734,-3.8964878935845704,9.759768376578953e-05,-1.295538652947804,0.19513447629880376
GOOGL,CP,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,-0.11387243492165622,-4.082431349476993e-06,44.617436511608915,-2.064616967929238,0.03895925649249444,-1.0724121883453268,0.2835349358660264
GOOGL,CP,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,-0.43199037044790906,-1.3463076545962873e-05,44.97128392171806,-7.9189462681563265,2.3953182530452354e-15,-4.054384352370377,5.026651054657455e-05
GOOGL,CP,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,0.09389765666062001,1.2339096494007348e-06,45.59732164729579,0.6121490957848288,0.540439117255933,0.860863833678911,0.3893130427452792
GOOGL,CP,RAND_FC9_S1,RAND,9.0,1.0,,random,36739,-0.17488313417811785,-7.988207817594607e-06,45.79057677127848,-4.441815815826394,8.920290133646643e-06,-1.6220858989307654,0.10478495700626024
GOOGL,CP,CRS_FC9_S1,CRS,9.0,1.0,,random,36739,-0.312747328849368,-5.2580884322195205e-06,44.03767113966085,-2.5838260646883424,0.009771105738292003,-2.877234687461047,0.004011771068153095
GOOGL,CP,RAND_FC9_S2,RAND,9.0,2.0,,random,36739,-0.07212920289784826,-5.795927255046587e-06,45.88039957538311,-3.212541530609137,0.0013156612518942234,-0.6847494514292701,0.493502037890866
GOOGL,CP,CRS_FC9_S2,CRS,9.0,2.0,,random,36739,-0.04467654453979847,-3.3335087061122276e-06,45.747026320803506,-1.7860814128307063,0.07408607720976268,-0.42743961269248276,0.6690591601751276
HYG,HAR,PM_FC3,PM_FC,3.0,,,capacity,36739,0.09482872385384389,1.4128400098905867e-05,24.45629984485152,22.03371488517435,1.368745607106697e-107,1.3506256387953886,0.17681538355071713
HYG,HAR,CP_FC3,CP_FC,3.0,,,capacity,36739,0.13942985317359696,1.4342695704938773e-05,24.619614034132667,19.439256313196445,3.593367855652948e-84,1.7249740324573999,0.08453215236535656
HYG,HAR,EQWIN_FC3,EQWIN,3.0,,,capacity,36739,0.37252846909492826,1.6953622212077778e-05,24.916301477993414,23.793531381760452,3.8966027045697557e-125,4.5835019541548645,4.572526089099337e-06
HYG,HAR,PREFIX_FC3,PREFIX,3.0,,,capacity,36739,0.3827608137770246,1.702723628787865e-05,24.946242412694954,24.091367936079145,3.0787597187360336e-128,4.84448291075553,1.2694184293902877e-06
HYG,HAR,PM_FC6,PM_FC,6.0,,,capacity,36739,0.062376883249720703,1.4086481009423717e-05,24.407305588067178,21.814166417340807,1.7024442888757474e-105,0.8802990477706739,0.3786973283365829
HYG,HAR,CP_FC6,CP_FC,6.0,,,capacity,36739,0.0765222762282482,1.3482890325445046e-05,24.676774000381066,17.483448991243066,1.9155424342911265e-68,0.9082055229741486,0.36376964665713063
HYG,HAR,EQWIN_FC6,EQWIN,6.0,,,capacity,36739,0.37519203926628464,1.7251803026727228e-05,24.96257383162307,23.909381728953797,2.4464803508523507e-126,4.553665519261826,5.27191556148952e-06
HYG,HAR,PREFIX_FC6,PREFIX,6.0,,,capacity,36739,0.3746949970549024,1.7507711536487835e-05,24.978905250551186,23.88797351957345,4.084384221474106e-126,4.4757832897432515,7.613167720767483e-06
HYG,HAR,PM_FC9,PM_FC,9.0,,,capacity,36739,0.07492801621229216,1.4103854562197788e-05,24.415471297531234,21.816982364600204,1.6008023713132814e-105,1.052110374928039,0.2927489126781362
HYG,HAR,CP_FC9,CP_FC,9.0,,,capacity,36739,0.03753316258219907,1.3577584364784591e-05,24.676774000381066,17.635679438529205,1.3111066235300728e-69,0.4433403116603478,0.6575196020615774
HYG,HAR,EQWIN_FC9,EQWIN,9.0,,,capacity,36739,0.35801221320662485,1.7367544978488683e-05,24.86730722120907,23.863493584151282,7.335085963638829e-126,4.260529564287873,2.039431016551439e-05
HYG,HAR,PREFIX_FC9,PREFIX,9.0,,,capacity,36739,0.3500817651190611,1.7418830828777895e-05,24.89180434960124,23.684647105005265,5.190884584537001e-124,4.169233630336269,3.0562557621642617e-05
HYG,HAR,SHIFTWIN_FC6_O1,SHIFTWIN,6.0,,1.0,contiguous,36739,0.2870101743697524,1.6186732062995124e-05,24.8999700590653,23.48086127818827,6.399216483668536e-122,3.6281004268156076,0.00028551420679192257
HYG,HAR,SHIFTWIN_FC6_O3,SHIFTWIN,6.0,,3.0,contiguous,36739,0.4115654882719308,1.7468682457659835e-05,24.755709191866952,24.252910724197253,6.160770636947043e-130,4.979802871177099,6.36490717357739e-07
HYG,HAR,SHIFTWIN_FC6_O5,SHIFTWIN,6.0,,5.0,contiguous,36739,0.25785878342753316,1.6324780521648597e-05,24.706714935082612,23.54200462238843,1.515911131686322e-122,3.1781093362202495,0.0014823883818799726
HYG,HAR,SHIFTWIN_FC9_O1,SHIFTWIN,9.0,,1.0,contiguous,36739,0.2749110699198795,1.6401904548860264e-05,24.908135768529355,23.414750540978776,3.023912499484905e-121,3.3793274721290487,0.0007266339877712465
HYG,HAR,SHIFTWIN_FC9_O3,SHIFTWIN,9.0,,3.0,contiguous,36739,0.2959436692964868,1.659102192612721e-05,24.82103486757941,23.73077712611555,1.7355562091203303e-124,3.6524971747755717,0.0002597024544145305
HYG,HAR,SHIFTWIN_FC9_O5,SHIFTWIN,9.0,,5.0,contiguous,36739,0.2729872748549426,1.655339944858694e-05,24.889082446446555,23.608534073860493,3.149803535823822e-123,3.34146404628847,0.0008333780910289796
HYG,HAR,PM,PM,10.0,,,core,36739,0.07492801621233128,1.4103854562197907e-05,24.562454067884264,21.81698236460036,1.6008023713078106e-105,1.052110374928581,0.2927489126778875
HYG,HAR,CP,CP,10.0,,,core,36739,0.035045161774667224,1.3556505633259938e-05,24.614170227823294,17.581009791883393,3.443879363979509e-69,0.41258213611436206,0.6799127915916412
HYG,HAR,EWMA,EWMA,,,,external,36739,-4.479828290402647,-0.0001371172111859612,21.07025232042244,-29.69028620744504,1.024938809635352e-193,-14.700914733246353,6.3594805884063575e-49
HYG,HAR,HARQ,HARQ,4.0,,,external,35719,-0.38576496313047576,4.831635894050309e-07,21.683137825806995,0.21912764059189396,0.8265506198816127,-2.7401328454228353,0.006141435572960546
HYG,HAR,HAR_TCJ,HAR_TCJ,,,,external,11123,-0.8735366294366179,-1.7459469006300078e-05,43.08190236447002,-14.25734583607254,4.0351161041400994e-46,-2.4411785700530615,0.014639413970575792
HYG,HAR,GARCH11,GARCH11,,,,external,36739,-6.551910763929376,-0.00026319403050550883,18.408231035139767,-120.04224803223045,0.0,-18.300682354343266,8.171897159718016e-75
HYG,HAR,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,0.09575529434585975,1.4210423326943506e-05,24.478075070089005,22.101404943896387,3.0638443117223912e-108,1.345720277425233,0.17839274434764207
HYG,HAR,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,0.07034401936414834,1.407099765912073e-05,24.51345981109992,21.880645695885466,3.9718026548529616e-106,0.996060565327452,0.3192207187559082
HYG,HAR,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,0.06894727415451572,1.4195174690505026e-05,24.44269032907809,22.01389642575384,2.1196877635353252e-107,0.9656540420216029,0.33421732355131517
HYG,HAR,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,0.0547891856244719,1.4084061968375217e-05,24.53795693949209,21.80448070002439,2.103802116160148e-105,0.7700072922700122,0.44129556699936856
HYG,HAR,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,0.018015286802457144,1.2992103427911118e-05,24.30387326818912,21.230200259269598,5.024797838794274e-100,0.263985798198121,0.79179086209467
HYG,HAR,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,0.3580179786591193,1.642424791299523e-05,24.908135768529355,23.86829656556961,6.539371973799914e-126,4.532573972999627,5.8269260450860175e-06
HYG,HAR,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,0.09004970003883354,1.412240734561242e-05,24.41819320068592,22.290296318694697,4.589448321664356e-110,1.2803025010801616,0.20043876842943553
HYG,HAR,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,-0.0728799477571455,9.665911258498955e-06,23.62884128582705,20.16929436326474,1.8222004569020641e-90,-1.165723659528509,0.24372619114203542
HYG,HAR,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,0.1601420077349977,1.3273446641453617e-05,24.818312964424727,22.728697179615846,2.3315113623006397e-114,2.3151426106355677,0.020605128750379738
HYG,HAR,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,0.23650220316741896,1.5198451693858736e-05,24.723046354010727,23.292663482877668,5.261207519524199e-120,3.1704649891770527,0.0015219517228101927
HYG,HAR,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,0.0092896265221788,1.3064685886192987e-05,24.129671466289228,21.21531338996764,6.896568756403355e-100,0.1344531536571539,0.8930442526158715
HYG,HAR,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,0.3629301228849472,1.7348371873328965e-05,24.927189090612156,23.982409449557213,4.24389791687543e-127,4.409948728579257,1.0339509643012591e-05
HYG,HAR,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,0.04489634137677412,1.4041104261169041e-05,24.224938076703232,22.158886223731983,8.564275327895538e-109,0.6219460205916145,0.5339773628063553
HYG,HAR,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,0.022195095962534633,1.439558079571514e-05,24.87275102751844,22.255532958795428,9.970151048975316e-110,0.2681049137462979,0.7886185636319551
HYG,HAR,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,0.16544428197400943,1.4521790771249458e-05,24.940798606385584,22.894146109461634,5.313954472418177e-116,2.2645713758061583,0.023538995120532796
HYG,HAR,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,0.18975389051210295,1.5257736951290018e-05,24.551566455265522,23.20259464647578,4.286722670058089e-119,2.406291541534252,0.016115398273540613
HYG,HAR,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,-0.004987601089282714,1.3216416484498961e-05,24.312038977653174,21.22319385497081,5.832447184721478e-100,-0.06998666980151491,0.9442042695772656
HYG,HAR,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,0.3383243497867711,1.731657555400996e-05,24.894526252755927,23.88330796220743,4.566766717293803e-126,4.101022006972058,4.113294350939706e-05
HYG,HAR,RAND_FC9_S1,RAND,9.0,1.0,,random,36739,0.08899041159263746,1.448908273764739e-05,24.510737907945234,22.336336278777875,1.6395150540856425e-110,1.2160903853346956,0.22395049271806233
HYG,HAR,CRS_FC9_S1,CRS,9.0,1.0,,random,36739,0.04789956534338512,1.4431279606287079e-05,24.747543482402897,22.043836712390565,1.0945733174103269e-107,0.5793029014082,0.562384808133706
HYG,HAR,RAND_FC9_S2,RAND,9.0,2.0,,random,36739,0.18220665486982313,1.4940611288001328e-05,24.79109393287787,22.974543112218104,8.377725672385364e-117,2.421112793370353,0.015473075393294195
HYG,HAR,CRS_FC9_S2,CRS,9.0,2.0,,random,36739,0.28662165930668637,1.645377288762488e-05,24.889082446446555,23.710582794611327,2.8044278901666267e-124,3.5981777546041,0.0003204545807716513
HYG,PM,PM_FC3,PM_FC,3.0,,,capacity,36739,0.019900707641512562,2.454553670796321e-08,24.287541849261004,0.3669759770300854,0.7136369373162101,1.1132813292167036,0.265587622619344
HYG,PM,CP_FC3,CP_FC,3.0,,,capacity,36739,0.06450183696126562,2.388411427408685e-07,25.34636217643376,1.080496001494145,0.27992136639869947,1.6845799100858407,0.09206965008312931
HYG,PM,EQWIN_FC3,EQWIN,3.0,,,capacity,36739,0.29760045288259696,2.849767649879876e-06,26.440567244617437,8.761727197604202,1.9228115478886452e-18,6.178628088750185,6.466101651696904e-10
HYG,PM,PREFIX_FC3,PREFIX,3.0,,,capacity,36739,0.30783279756469323,2.9233817256807455e-06,26.331691118430005,9.720527381485752,2.465014414843086e-22,6.744770569944454,1.5326901978344814e-11
HYG,PM,PM_FC6,PM_FC,6.0,,,capacity,36739,-0.012551132962610585,-1.7373552774189116e-08,24.08339911265957,-0.38881633847784003,0.6974120136447746,-1.1815997426654323,0.2373645557028673
HYG,PM,CP_FC6,CP_FC,6.0,,,capacity,36739,0.0015942600159168806,-6.20964236752858e-07,25.392634530063418,-2.1285716757216377,0.03328971399759361,0.03468366095152383,0.9723319897605491
HYG,PM,EQWIN_FC6,EQWIN,6.0,,,capacity,36739,0.30026402305395333,3.14794846452932e-06,26.46234246985492,9.044516549964651,1.5032889229382464e-19,5.966712782762781,2.4208098402902967e-09
HYG,PM,PREFIX_FC6,PREFIX,6.0,,,capacity,36739,0.2997669808425711,3.4038569742899315e-06,26.33441302158469,9.578208998961994,9.874229941710485e-22,5.800869846055856,6.597179315429058e-09
HYG,PM,PM_FC9,PM_FC,9.0,,,capacity,36739,-3.916344129452447e-14,-1.149465601115889e-19,5.41930918097934,-2.2032290268289297e-08,0.9999999824207757,-0.007506621387089922,0.9940106389409495
HYG,PM,CP_FC9,CP_FC,9.0,,,capacity,36739,-0.037394853630132265,-5.262701974133129e-07,25.289202210185362,-1.768683262615394,0.07694674697676922,-0.7752695362105313,0.4381804065385927
HYG,PM,EQWIN_FC9,EQWIN,9.0,,,capacity,36739,0.28308419699429355,3.2636904162907785e-06,26.222814992242576,9.097067313093486,9.28038391616966e-20,5.358109133743779,8.409743929024253e-08
HYG,PM,PREFIX_FC9,PREFIX,9.0,,,capacity,36739,0.2751537489067298,3.3149762665799907e-06,26.271809249026916,9.200581130328713,3.560190807661959e-20,5.237386942227365,1.6286600503224942e-07
HYG,PM,SHIFTWIN_FC6_O1,SHIFTWIN,6.0,,1.0,contiguous,36739,0.21208215815742112,2.0828775007972233e-06,26.293584474264403,7.557710075078964,4.1022715151379387e-14,4.950801490807445,7.390846246928573e-07
