ticker,model,family,feature_count,seed,offset,suite,n_obs,smape_pct,rmse,mae,medae,diracc_pct
GOOGL,PM_FC6,PM_FC,6.0,,,capacity,36739,93.29316737348645,0.002007520324895498,0.000910191015616996,0.0006407671642579,63.82492242364853
GOOGL,CP_FC6,CP_FC,6.0,,,capacity,36739,92.99382330892566,0.001999048240534918,0.0009030822178522142,0.0006268401926505001,63.920191627197994
GOOGL,EQWIN_FC6,EQWIN,6.0,,,capacity,36739,92.90315050440232,0.0020020772358958186,0.0008976700428717991,0.0006214740928906001,64.23049703304481
GOOGL,PREFIX_FC6,PREFIX,6.0,,,capacity,36739,92.84475490518777,0.0020012340758069403,0.0008965877173612408,0.0006197868893761,64.32032228210572
GOOGL,PM_FC9,PM_FC,9.0,,,capacity,36739,93.29526637177656,0.0020074687340757374,0.0009102285724765677,0.0006407759470001,63.89024987751103
GOOGL,CP_FC9,CP_FC,9.0,,,capacity,36739,92.96087343186596,0.0019963270175270905,0.0009003814067219891,0.0006224663486493,64.08895421634276
GOOGL,EQWIN_FC9,EQWIN,9.0,,,capacity,36739,92.86737240988313,0.002001894783849298,0.0008971943190678762,0.0006194348512140002,64.23321901028908
GOOGL,PREFIX_FC9,PREFIX,9.0,,,capacity,36739,92.8604348928297,0.0020014247398801926,0.0008969303178776397,0.0006191544703642001,64.29038053241875
GOOGL,SHIFTWIN_FC6_O1,SHIFTWIN,6.0,,1.0,contiguous,36739,93.0876460465617,0.0020058144115200896,0.0009032368949238236,0.0006316478761796,64.07262235287713
GOOGL,SHIFTWIN_FC6_O3,SHIFTWIN,6.0,,3.0,contiguous,36739,92.89998652467916,0.0020018894622151426,0.0008975313254451191,0.0006220217729707999,64.19783330611357
GOOGL,SHIFTWIN_FC6_O5,SHIFTWIN,6.0,,5.0,contiguous,36739,93.08815223110345,0.0020048810872852854,0.0009024965659107481,0.0006297135494147,63.96918721759486
GOOGL,SHIFTWIN_FC9_O1,SHIFTWIN,9.0,,1.0,contiguous,36739,93.11913311306283,0.0020044584358526996,0.000902378180569653,0.0006286825508003,64.03451467145734
GOOGL,SHIFTWIN_FC9_O3,SHIFTWIN,9.0,,3.0,contiguous,36739,93.1163700685608,0.00200443896974176,0.0009023340336461489,0.0006284144957565,64.00185094452611
GOOGL,SHIFTWIN_FC9_O5,SHIFTWIN,9.0,,5.0,contiguous,36739,93.10381953942233,0.0020045504256133006,0.0009023522200059026,0.0006297808574381,64.04268060319016
GOOGL,HAR,HAR,0.0,,,core,36739,94.30685512716994,0.002019074684224181,0.0009221540127992133,0.000686023913667,63.02193913658882
GOOGL,PM,PM,10.0,,,core,36739,93.2997972298908,0.002007476625889146,0.0009103398414906178,0.0006412062101401,63.89024987751103
GOOGL,CP,CP,10.0,,,core,36739,93.00918531947764,0.0019946897186118766,0.0008990227005710316,0.000618766765874,64.20599923784637
GOOGL,EWMA,EWMA,,,,external,36739,105.68884930313351,0.002472390976005023,0.001436735442793665,0.001062587007714,57.885568076650884
GOOGL,HARQ,HARQ,4.0,,,external,35719,94.08734956768235,0.0975146469499786,0.0016546351576053392,0.0006650945984578,62.88426003695615
GOOGL,HAR_TCJ,HAR_TCJ,,,,external,29866,82.33646181717856,0.002041252933595481,0.0009285044389845374,0.0006642435160215323,67.6544450025113
GOOGL,GARCH11,GARCH11,,,,external,36739,112.70647829496117,0.00236310537719502,0.001569539618168067,0.0015099032245361002,54.733518427785945
GOOGL,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,93.28199775281095,0.0020074327956895646,0.0009102184993727832,0.0006402690832651999,63.86575208231259
GOOGL,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,93.31862555002844,0.002007716272218661,0.0009105859761602236,0.0006415704583411,63.90930371822091
GOOGL,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,93.26064596062697,0.0020071378685085207,0.000909819281530641,0.0006383845901940001,63.90113778648811
GOOGL,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,93.31109461279154,0.0020076013198158855,0.0009105053733515136,0.000640581491539,63.88208394577821
GOOGL,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,93.46789184351363,0.0020091120535593596,0.0009129548749038695,0.0006463850546412,63.656159834503775
GOOGL,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,92.9534506237742,0.0020047489124560627,0.0008998291228247713,0.0006276832249290618,64.13794980673961
GOOGL,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,93.25733259795777,0.002006615670295577,0.000908940744677466,0.0006398429947164,63.88752790026675
GOOGL,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,93.52582261944531,0.002010858751614816,0.000912067468041788,0.0006539499884813001,63.598998312374114
GOOGL,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,93.27409657043374,0.002007933076746507,0.0009092557121756093,0.0006440137352246001,63.892971854755295
GOOGL,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,93.13784269810088,0.0020064289697022883,0.0009046315384356828,0.0006347581272624999,64.0290707169688
GOOGL,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,93.4513032702364,0.002009011564349058,0.0009127123248023931,0.0006462242820882,63.73237519734335
GOOGL,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,92.89121992145024,0.002001937968883308,0.0008976504512994982,0.0006225123147786001,64.21144319233491
GOOGL,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,93.25756418730342,0.0020066302289212896,0.0009084382316990108,0.0006382155218462,63.83308835538135
