model_name,condition,condition_label_type,loss_variant,loss_metric,n_obs_total,n_assets,pooled_CP_loss,pooled_model_loss,pooled_advantage_CP_minus_model,equal_weight_asset_advantage,assets_positive
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,standard,MSE,24273,10,1.8086202642090091e-06,1.8086202642090091e-06,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,standard,RMSE,24273,10,0.001344849532181578,0.001344849532181578,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,standard,SMAPE,24273,10,118.4281414949415,118.4281414949415,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,high_vol_only,LOG_RV_MSE,41263,10,133.60326357120792,133.60326357120792,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,high_vol_only,MAE,41263,10,0.0009278329622731831,0.0009278329622731831,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,high_vol_only,MSE,41263,10,5.620772726690841e-06,5.620772726690841e-06,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,high_vol_only,RMSE,41263,10,0.002370816890164831,0.002370816890164831,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,high_vol_only,SMAPE,41263,10,126.75937020163306,126.75937020163306,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,124205,10,108.09331457411457,108.09331457411457,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,near_zero_excluded,MAE,124205,10,0.0006101040586077684,0.0006101040586077684,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,near_zero_excluded,MSE,124205,10,2.122274233945656e-06,2.122274233945656e-06,0.0,0.0,0
CP_REPO_FRESH,recent_spike_position,ex_post_descriptive,near_zero_excluded,RMSE,124205,10,0.0014568027436635531,0.0014568027436635531,0.0,0.0,0
