model_name,condition,n_obs_total,n_assets,corr_cp_residual_delta_equal_weight,mean_delta_pooled,std_delta_equal_weight,mean_2e_delta_pooled,mean_delta_squared_pooled,ratio_2Eedelta_over_Edelta2_pooled,actual_smape_advantage_pooled,win_rate_vs_cp_pooled,assets_positive_smape_advantage
HAR_RV,same_average_different_path,7396,10,0.0684409103910159,3.090952674866438e-05,0.0001140649674837,1.180202302938438e-08,1.668349827828882e-08,0.707406973796558,-0.7594169353034766,0.3505949161709032,2
HAR_RV,recent_ramp_high_dispersion,24273,10,0.1734830024753664,-6.306313894532469e-05,0.0003211824422144,1.9516790414592966e-07,1.2981234470992444e-07,1.503461820846447,2.848295416862323,0.4355456680262019,10
HAR_RV,entry_with_recent_spike,43747,10,0.0807433762336958,-8.144505288326918e-05,0.0002722675959587,6.302172410535889e-08,9.72410145150552e-08,0.6480981756479068,1.3588599914074335,0.4631403296226027,9
HAR_RV,entry_without_recent_spike,29710,10,0.0131056759983886,-5.906550208343107e-05,0.0002263409747052,3.608829906138651e-09,6.651575556690504e-08,0.0542552644163938,-0.5142136813321776,0.4321777179400875,0
HAR_RV,same_average_recent_front_loaded,14331,10,0.0710788781675936,1.3553600831999758e-05,0.0001256958652898,3.593596113284407e-08,1.9495812872149083e-08,1.8432655959773143,0.3172811450866931,0.4456772032656479,9
HAR_RV,same_average_back_loaded,15559,10,-0.0015451179352512,1.5486651800747982e-05,0.0001173898750049,-5.320888324077285e-09,1.62275214860792e-08,-0.3278928534244625,-0.687645225880142,0.3543929558454913,1
HAR_RV,stable_low_dispersion,68968,10,-0.0093234004840153,-5.467684063438008e-05,0.0001865722848542,-2.549766813322393e-08,4.991980645572917e-08,-0.5107725759280789,-1.1529842249588211,0.4487298457255538,0
RAW_PM,all_rows,367468,10,0.0223197274471345,-1.5466875308528503e-05,0.0002272733501873,1.3696298512661104e-08,6.208115037098473e-08,0.2206192770400471,-1.027413246786284,0.4013682824082641,1
RAW_PM,all_observations,367248,10,0.0221849499394553,-1.563833035630395e-05,0.0002270249494396,1.3574253013563928e-08,6.194596239030313e-08,0.2191305533044524,-1.0239486784136425,0.4014426218794928,1
RAW_PM,cluster_entry_loose,73457,10,0.0831138624376535,-0.0001437242224471,0.0003255248976913,6.243972951673253e-08,1.520246793866961e-07,0.4107210077247282,-0.4779179269610004,0.4449269640742203,3
RAW_PM,cluster_entry_strict,73266,10,0.0834015835744939,-0.0001442399168035,0.0003256938819741,6.261428363251558e-08,1.523584733561057e-07,0.410966861594681,-0.4781769668637878,0.4452542789288347,3
RAW_PM,cluster_exit_loose,73455,10,-0.0007047627466485,4.636078568785449e-05,0.0002293058479564,2.9780555149984523e-09,6.660161457192847e-08,0.0447144642684631,-2.0953880330946357,0.3766932135320945,2
RAW_PM,cluster_exit_strict,73334,10,-0.0007251741550132,4.626474264437769e-05,0.0002294114575622,2.9833559279253907e-09,6.666504632972796e-08,0.0447514266047246,-2.0958417785952377,0.3769193007336296,2
RAW_PM,inflection_points,144886,10,0.0343778902724222,-3.296124410282454e-05,0.0002492211400655,2.015278983491884e-08,7.90491960142278e-08,0.2549398457043333,-0.8916653896482527,0.4306834338721477,1
RAW_PM,high_within_block_dispersion,68970,10,0.1547470959205768,3.276179197654815e-05,0.0003363461570643,1.0350451120047253e-07,1.4217848325492954e-07,0.7279899801356468,-2.7207690592799065,0.3168769030013049,2
