asset,model_name,benchmark_model,loss_metric,n_obs,CP_loss,model_loss,advantage_CP_minus_model,relative_advantage
GLD,PM_CAST_D,CP_REPO_FRESH,MSE,36739,9.82472931562846e-07,9.835978296124241e-07,-1.1248980495780882e-09,-0.0011449659460731226
GLD,PM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.000991197725765574,0.000991765007253444,-5.67281487870051e-07,-0.0005723191984040301
GLD,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,SMAPE,36739,103.44220637159799,103.42865843562733,0.013547935970663616,0.00013097106535020175
GLD,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0004814453130915529,0.00047958201196031375,1.863301131239145e-06,0.00387022384593204
GLD,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MSE,36739,9.82472931562846e-07,9.83508761084267e-07,-1.0358295214209078e-09,-0.0010543084579166836
GLD,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.000991197725765574,0.000991720102188247,-5.223764226729589e-07,-0.0005270153563654412
GLD,CONTIGUOUS_CAST_D,CP_REPO_FRESH,SMAPE,36739,103.44220637159799,103.48293442523526,-0.040728053637266726,-0.00039372761917856174
GLD,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MAE,36739,0.0004814453130915529,0.0004797611836881668,1.6841294033860706e-06,0.003498069993810101
GLD,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MSE,36739,9.82472931562846e-07,9.840066549150035e-07,-1.5337233521574882e-09,-0.0015610845885776754
GLD,CONTIGUOUS_CAST_D,CP_REPO_FRESH,RMSE,36739,0.000991197725765574,0.0009919710958062253,-7.733700406512521e-07,-0.000780237908691651
GLD,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,SMAPE,36739,103.44220637159799,103.40803654539958,0.034169826198407804,0.00033032770081932217
GLD,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MAE,36739,0.0004814453130915529,0.0004782604769094628,3.1848361820900834e-06,0.006615156686517471
GLD,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MSE,36739,9.82472931562846e-07,9.82685629609571e-07,-2.1269804672500387e-10,-0.00021649252604512918
