feature_name,feature_family,source_model,n_lags,zero_block_sum_pass,max_abs_block_sum,global_weight_sum,global_level_sum_pass,block_sums_json,weights_json,asset,run_type,seed,prime_mode,laplacian_eigenvalue,diffusion_tau,model_role,component,pm_low_modes
LRPM_B4_p3_r1,LRPM,CP_REPO_LRPM,22,True,5.551115123125783e-17,-5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": -5.551115123125783e-17}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20833333333333331, -0.125, -0.125, 0.20833333333333331, -0.125, -0.125, 0.20833333333333331, -0.125]",AAPL,smoke,42,,,,,,
LRPM_B4_p3_r2,LRPM,CP_REPO_LRPM,22,True,5.551115123125783e-17,-5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": -5.551115123125783e-17}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, 0.20833333333333331, -0.125, -0.125, 0.20833333333333331, -0.125, -0.125, 0.20833333333333331]",AAPL,smoke,42,,,,,,
LRPM_B4_p5_r0,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, -0.125, -0.125, -0.125, 0.875, -0.125, -0.125, -0.125]",AAPL,smoke,42,,,,,,
LRPM_B4_p5_r1,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375, -0.125, -0.125, -0.125, -0.125, 0.375, -0.125, -0.125]",AAPL,smoke,42,,,,,,
LRPM_B4_p5_r2,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, 0.375, -0.125, -0.125, -0.125, -0.125, 0.375, -0.125]",AAPL,smoke,42,,,,,,
LRPM_B4_p5_r3,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, -0.125, 0.375, -0.125, -0.125, -0.125, -0.125, 0.375]",AAPL,smoke,42,,,,,,
LRPM_B4_p5_r4,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, -0.125, -0.125, 0.875, -0.125, -0.125, -0.125, -0.125]",AAPL,smoke,42,,,,,,
RSLOPE_B1,RECENT_SLOPE,CP_REPO_RECENT_SLOPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[1.0, -0.5, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
RSLOPE_B2,RECENT_SLOPE,CP_REPO_RECENT_SLOPE,22,True,1.1102230246251565e-16,5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 1.1102230246251565e-16, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.5, 0.5, -0.3333333333333333, -0.3333333333333333, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B1_R,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[1.0, -0.5, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B1_RR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B2_R,HAAR,CP_REPO_HAAR_SHAPE,22,True,1.1102230246251565e-16,5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 1.1102230246251565e-16, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.5, 0.5, -0.3333333333333333, -0.3333333333333333, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B2_RL,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B2_RR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B2_RRR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B3_R,HAAR,CP_REPO_HAAR_SHAPE,22,True,1.1102230246251565e-16,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 1.1102230246251565e-16, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, -0.3333333333333333, -0.3333333333333333, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B3_RL,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B3_RLR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B3_RR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B3_RRR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B4_R,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, -0.25, -0.25, -0.25, -0.25]",AAPL,smoke,42,,,,,,
HAAR_B4_RL,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, -0.5, -0.5, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B4_RLL,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B4_RLR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B4_RR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, -0.5, -0.5]",AAPL,smoke,42,,,,,,
HAAR_B4_RRL,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
HAAR_B4_RRR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0]",AAPL,smoke,42,,,,,,
OPSC_B1_q2_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.35355339059327373, 0.35355339059327373, -0.7071067811865475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B1_q3_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.7071067811865475, -0.7071067811865475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B1_q3_c2,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.4082482904638631, 0.4082482904638631, -0.8164965809277261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B2_q2_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,-2.7755575615628914e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.2357022603955158, 0.2357022603955158, 0.2357022603955158, -0.35355339059327373, -0.35355339059327373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B2_q3_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.35355339059327373, 0.35355339059327373, -0.35355339059327373, -0.35355339059327373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B2_q3_c2,OPS_C,CP_REPO_OPS_C,22,True,0.0,2.7755575615628914e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.20412414523193154, 0.20412414523193154, 0.20412414523193154, 0.20412414523193154, -0.8164965809277261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B2_q5_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.7071067811865475, -0.7071067811865475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B2_q5_c2,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.4082482904638631, 0.4082482904638631, -0.8164965809277261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B2_q5_c3,OPS_C,CP_REPO_OPS_C,22,True,1.1102230246251565e-16,-1.1102230246251565e-16,True,"{""B1"": 0.0, ""B2"": -1.1102230246251565e-16, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.28867513459481287, 0.28867513459481287, 0.28867513459481287, -0.8660254037844387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B2_q5_c4,OPS_C,CP_REPO_OPS_C,22,True,0.0,-2.7755575615628914e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.22360679774997896, 0.22360679774997896, 0.22360679774997896, 0.22360679774997896, -0.8944271909999159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B3_q2_c1,OPS_C,CP_REPO_OPS_C,22,True,5.551115123125783e-17,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 5.551115123125783e-17, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2357022603955158, 0.2357022603955158, 0.2357022603955158, -0.2357022603955158, -0.2357022603955158, -0.2357022603955158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B3_q3_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35355339059327373, 0.35355339059327373, -0.35355339059327373, -0.35355339059327373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B3_q3_c2,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20412414523193154, 0.20412414523193154, 0.20412414523193154, 0.20412414523193154, -0.4082482904638631, -0.4082482904638631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B3_q5_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35355339059327373, 0.35355339059327373, -0.7071067811865475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B3_q5_c2,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20412414523193154, 0.20412414523193154, 0.4082482904638631, -0.8164965809277261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B3_q5_c3,OPS_C,CP_REPO_OPS_C,22,True,1.1102230246251565e-16,-1.1102230246251565e-16,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": -1.1102230246251565e-16, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14433756729740643, 0.14433756729740643, 0.28867513459481287, 0.28867513459481287, -0.8660254037844387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B3_q5_c4,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11180339887498948, 0.11180339887498948, 0.22360679774997896, 0.22360679774997896, 0.22360679774997896, -0.8944271909999159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B4_q2_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17677669529663687, 0.17677669529663687, 0.17677669529663687, 0.17677669529663687, -0.17677669529663687, -0.17677669529663687, -0.17677669529663687, -0.17677669529663687]",AAPL,smoke,42,,,,,,
OPSC_B4_q3_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2357022603955158, 0.2357022603955158, 0.2357022603955158, -0.2357022603955158, -0.2357022603955158, -0.2357022603955158, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B4_q3_c2,OPS_C,CP_REPO_OPS_C,22,True,1.1102230246251565e-16,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 1.1102230246251565e-16}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13608276348795437, 0.13608276348795437, 0.13608276348795437, 0.13608276348795437, 0.13608276348795437, 0.13608276348795437, -0.4082482904638631, -0.4082482904638631]",AAPL,smoke,42,,,,,,
OPSC_B4_q5_c1,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35355339059327373, 0.35355339059327373, -0.35355339059327373, -0.35355339059327373, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B4_q5_c2,OPS_C,CP_REPO_OPS_C,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20412414523193154, 0.20412414523193154, 0.20412414523193154, 0.20412414523193154, -0.4082482904638631, -0.4082482904638631, 0.0, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B4_q5_c3,OPS_C,CP_REPO_OPS_C,22,True,1.1102230246251565e-16,-1.1102230246251565e-16,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": -1.1102230246251565e-16}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14433756729740643, 0.14433756729740643, 0.14433756729740643, 0.14433756729740643, 0.14433756729740643, 0.14433756729740643, -0.8660254037844387, 0.0]",AAPL,smoke,42,,,,,,
OPSC_B4_q5_c4,OPS_C,CP_REPO_OPS_C,22,True,5.551115123125783e-17,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": -5.551115123125783e-17}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11180339887498948, 0.11180339887498948, 0.11180339887498948, 0.11180339887498948, 0.11180339887498948, 0.11180339887498948, 0.22360679774997896, -0.8944271909999159]",AAPL,smoke,42,,,,,,
KOPS_B1_e1,OPS_K,CP_REPO_OPS_K,22,True,5.551115123125783e-17,5.551115123125783e-17,True,"{""B1"": 5.551115123125783e-17, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.4082482904638631, -0.816496580927726, 0.408248290463863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
KOPS_B1_e2,OPS_K,CP_REPO_OPS_K,22,True,1.1102230246251565e-16,1.1102230246251565e-16,True,"{""B1"": 1.1102230246251565e-16, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.7071067811865476, 1.711593829630449e-16, -0.7071067811865477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
KOPS_B2_e1,OPS_K,CP_REPO_OPS_K,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.2934204959008854, -0.5403393298910715, 0.4938376679803721, -0.5403393298910717, 0.29342049590088565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
KOPS_B2_e2,OPS_K,CP_REPO_OPS_K,22,True,1.1102230246251565e-16,1.1102230246251565e-16,True,"{""B1"": 0.0, ""B2"": 1.1102230246251565e-16, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.5000000000000003, -0.5, -8.326672684688668e-18, 0.4999999999999998, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
KOPS_B3_e1,OPS_K,CP_REPO_OPS_K,22,True,1.1102230246251565e-16,-1.1102230246251565e-16,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": -1.1102230246251565e-16, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40824829046386324, -0.40824829046386346, 0.408248290463863, -0.40824829046386263, 0.40824829046386285, -0.40824829046386313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
KOPS_B3_e2,OPS_K,CP_REPO_OPS_K,22,True,1.1102230246251565e-16,-1.1102230246251565e-16,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": -1.1102230246251565e-16, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22070801247177652, -0.5723777934190468, 0.3516697809472701, 0.22070801247177743, -0.572377793419047, 0.35166978094726975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,smoke,42,,,,,,
